trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
1036310,12/1/2013 0:05,12/1/2013 0:27,769,1322,199,Wabash Ave & Grand Ave,350,Ashland Ave & Chicago Ave,Customer,null,null,Near North Side,41.8917,-87.6269,West Town,41.896,-87.6677,3419.15606002575
1036329,12/1/2013 1:11,12/1/2013 1:18,1376,425,126,Clark St & North Ave,340,Clark St & Wrightwood Ave,Customer,null,null,Near North Side,41.912,-87.6319,Lincoln Park,41.9295,-87.6431,2160.7477227678
1036331,12/1/2013 1:14,12/1/2013 1:17,2813,177,188,Greenview Ave & Fullerton Ave,188,Greenview Ave & Fullerton Ave,Customer,null,null,Lincoln Park,41.9253,-87.6658,Lincoln Park,41.9253,-87.6658,0
1036334,12/1/2013 1:17,12/1/2013 1:32,64,904,176,Clark St & Elm St,17,Wood St & Division St,Customer,null,null,Near North Side,41.9032,-87.6313,West Town,41.9033,-87.6727,3441.61364505772
1036335,12/1/2013 1:18,12/1/2013 1:35,2813,1021,188,Greenview Ave & Fullerton Ave,290,Kedzie Ave & Palmer Ct,Customer,null,null,Lincoln Park,41.9253,-87.6658,Logan Square,41.9215,-87.7073,3470.08299439886
1036340,12/1/2013 1:35,12/1/2013 1:49,1517,878,112,Green St & Randolph St,106,State St & Pearson St,Customer,null,null,Near West Side,41.8841,-87.6487,Near North Side,41.8974,-87.6287,2224.84125721493
1036345,12/1/2013 1:45,12/1/2013 2:01,799,935,127,Lincoln Ave & Fullerton Ave,220,Hampden Ct & Diversey Pkwy,Customer,null,null,Lincoln Park,41.9259,-87.6493,Lake View,41.9326,-87.6424,938.856012581159
1036346,12/1/2013 1:46,12/1/2013 2:07,1010,1250,210,Ashland Ave & Division St,134,Peoria St & Jackson Blvd,Customer,null,null,West Town,41.9034,-87.6693,Near West Side,41.8778,-87.6496,3288.66932493568
1036354,12/1/2013 2:39,12/1/2013 2:52,1968,811,210,Ashland Ave & Division St,276,California Ave & North Ave,Customer,null,null,West Town,41.9034,-87.6693,West Town,41.9104,-87.6972,2440.67606613734
1036355,12/1/2013 2:39,12/1/2013 2:52,2408,785,210,Ashland Ave & Division St,276,California Ave & North Ave,Customer,null,null,West Town,41.9034,-87.6693,West Town,41.9104,-87.6972,2440.67606613734
1036357,12/1/2013 2:49,12/1/2013 2:55,2059,371,289,Wells St & Concord Ln,144,Larrabee St & Webster Ave,Customer,null,null,Lincoln Park,41.9122,-87.6347,Lincoln Park,41.9217,-87.644,1313.70519157198
1036362,12/1/2013 3:03,12/1/2013 3:10,1984,438,20,Sheffield Ave & Kingsbury St,20,Sheffield Ave & Kingsbury St,Customer,null,null,Near North Side,41.9096,-87.6535,Near North Side,41.9096,-87.6535,0
1036367,12/1/2013 3:19,12/1/2013 3:34,1447,886,163,Paulina St & Diversey Pkwy,116,Western Ave & Winnebago Ave,Customer,null,null,Lincoln Park,41.9319,-87.6708,Logan Square,41.9155,-87.687,2260.10010029599
1036370,12/1/2013 4:15,12/1/2013 4:43,1618,1632,307,Southport Ave & Clybourn Ave,118,Sedgwick St & North Ave,Customer,null,null,Lincoln Park,41.921,-87.6633,Lincoln Park,41.9106,-87.6386,2349.23813682461
1036372,12/1/2013 4:16,12/1/2013 4:35,1419,1100,176,Clark St & Elm St,77,Clinton St & Madison St,Customer,null,null,Near North Side,41.9032,-87.6313,Near West Side,41.8816,-87.6413,2544.59571324615
1036373,12/1/2013 4:16,12/1/2013 4:34,1961,1087,176,Clark St & Elm St,77,Clinton St & Madison St,Customer,null,null,Near North Side,41.9032,-87.6313,Near West Side,41.8816,-87.6413,2544.59571324615
1036375,12/1/2013 4:38,12/1/2013 4:43,1164,300,60,Dayton St & North Ave,118,Sedgwick St & North Ave,Customer,null,null,Near North Side,41.9106,-87.6494,Lincoln Park,41.9106,-87.6386,896.365941355145
1036376,12/1/2013 4:43,12/1/2013 4:48,2087,257,227,Southport Ave & Waveland Ave,154,Southport Ave & Belmont Ave,Customer,null,null,Lake View,41.9482,-87.6639,Lake View,41.9395,-87.6638,961.976689940341
1036413,12/1/2013 6:57,12/1/2013 7:02,2274,303,321,Wabash Ave & 8th St,59,Wabash Ave & Roosevelt Rd,Customer,null,null,The Loop,41.872,-87.6261,The Loop,41.8682,-87.6263,422.391492621325
1036414,12/1/2013 6:58,12/1/2013 7:19,2915,1256,135,Halsted St & 21st St,195,Columbus Dr & Randolph St,Customer,null,null,Lower West Side,41.8538,-87.6467,The Loop,41.8847,-87.6195,4109.56007140256
1036416,12/1/2013 7:05,12/1/2013 7:14,1051,525,15,Racine Ave & 18th St,320,Loomis St & Lexington St,Customer,null,null,Lower West Side,41.8582,-87.6565,Near West Side,41.8722,-87.6615,1610.44113998933
1036417,12/1/2013 7:07,12/1/2013 8:13,283,4011,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.8761,-87.6244,0
1036432,12/1/2013 7:29,12/1/2013 7:43,552,852,27,Larrabee St & North Ave,66,Clinton St & Lake St,Customer,null,null,Near North Side,41.9102,-87.6435,Near West Side,41.8858,-87.6414,2713.31082085091
1036433,12/1/2013 7:32,12/1/2013 7:45,925,787,15,Racine Ave & 18th St,146,Loomis St & Jackson Blvd,Customer,null,null,Lower West Side,41.8582,-87.6565,Near West Side,41.8779,-87.662,2242.57616308521
1036445,12/1/2013 7:43,12/1/2013 7:56,1622,742,59,Wabash Ave & Roosevelt Rd,147,Indiana Ave & 26th St,Customer,null,null,The Loop,41.8682,-87.6263,Douglas,41.8457,-87.6225,2514.4948471888
1036452,12/1/2013 7:47,12/1/2013 8:00,1879,818,29,Noble St & Milwaukee Ave,75,Canal St & Jackson Blvd,Customer,null,null,West Town,41.9007,-87.6626,Near West Side,41.8781,-87.64,3127.38476435224
1036474,12/1/2013 8:01,12/1/2013 8:38,850,2228,177,Theater on the Lake,75,Canal St & Jackson Blvd,Customer,null,null,Lincoln Park,41.9263,-87.6308,Near West Side,41.8781,-87.64,5399.49081747496
1036487,12/1/2013 8:07,12/1/2013 8:11,1844,248,168,Michigan Ave & 14th St,338,Calumet Ave & 18th St,Customer,null,null,Near South Side,41.8641,-87.6237,Near South Side,41.8576,-87.6194,800.98669965408
1036503,12/1/2013 8:19,12/1/2013 8:25,911,366,344,Wolcott Ave & Lawrence Ave,316,Damen Ave & Sunnyside Ave,Customer,null,null,Lincoln Square,41.9686,-87.6763,Lincoln Square,41.9632,-87.6793,645.958710434505
1036506,12/1/2013 8:24,12/1/2013 9:51,2075,5263,114,Sheffield Ave & Addison St,114,Sheffield Ave & Addison St,Customer,null,null,Lake View,41.9469,-87.6544,Lake View,41.9469,-87.6544,0
1036515,12/1/2013 8:30,12/1/2013 8:59,2368,1702,141,Clark St & Lincoln Ave,303,Broadway & Cornelia Ave,Customer,null,null,Lincoln Park,41.9157,-87.6346,Lake View,41.9455,-87.646,3444.34714047271
