trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
646189,10/1/2013 0:05,10/1/2013 0:16,821,658,220,Hampden Ct & Diversey Pkwy,254,Pine Grove Ave & Irving Park Rd,Customer,null,null,Lake View,41.9326,-87.6424,Lake View,41.9544,-87.648,2462.37667559278
646190,10/1/2013 0:05,10/1/2013 0:16,518,650,220,Hampden Ct & Diversey Pkwy,254,Pine Grove Ave & Irving Park Rd,Customer,null,null,Lake View,41.9326,-87.6424,Lake View,41.9544,-87.648,2462.37667559278
646191,10/1/2013 0:05,10/1/2013 0:24,9,1151,337,Clark St & Chicago Ave,80,Aberdeen St & Madison St,Customer,null,null,Near North Side,41.8965,-87.6309,Near West Side,41.8815,-87.6548,2589.49764170235
646193,10/1/2013 0:07,10/1/2013 0:15,1427,516,49,Dearborn St & Monroe St,321,Wabash Ave & 8th St,Customer,null,null,The Loop,41.8813,-87.6295,The Loop,41.872,-87.6261,1077.34463416264
646194,10/1/2013 0:07,10/1/2013 0:18,217,688,327,Sheffield Ave & Webster Ave,61,Wood St & Milwaukee Ave,Customer,null,null,Lincoln Park,41.9217,-87.6537,West Town,41.9077,-87.6726,2207.15320003372
646199,10/1/2013 0:09,10/1/2013 0:32,2443,1364,210,Ashland Ave & Division St,238,Ravenswood Ave & Montrose Ave,Customer,null,null,West Town,41.9034,-87.6693,Lake View,41.9616,-87.6744,6474.29627521105
646203,10/1/2013 0:10,10/1/2013 0:30,2219,1176,229,Southport Ave & Roscoe St,243,Lincoln Ave & Leavitt St,Customer,null,null,Lake View,41.9437,-87.664,North Center,41.9624,-87.6841,2660.17325215311
646214,10/1/2013 0:23,10/1/2013 0:29,2160,386,43,Michigan Ave & Washington St,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.8839,-87.6246,The Loop,41.8761,-87.6244,869.555721430725
646215,10/1/2013 0:23,10/1/2013 0:30,2422,376,43,Michigan Ave & Washington St,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.8839,-87.6246,The Loop,41.8761,-87.6244,869.555721430725
646218,10/1/2013 0:28,10/1/2013 1:55,4,5197,211,St Clair St & Erie St,199,Wabash Ave & Grand Ave,Customer,null,null,Near North Side,41.8944,-87.6227,Near North Side,41.8917,-87.6269,465.201260593679
646220,10/1/2013 0:31,10/1/2013 0:37,1710,369,198,Halsted St & Madison St,92,Carpenter St & Huron St,Customer,null,null,Near West Side,41.8817,-87.6478,West Town,41.8946,-87.6535,1497.65442925356
646225,10/1/2013 0:51,10/1/2013 2:02,2011,4255,247,Shore Drive & 55th St,247,Shore Drive & 55th St,Customer,null,null,Hyde Park,41.7952,-87.5807,Hyde Park,41.7952,-87.5807,0
646226,10/1/2013 0:52,10/1/2013 2:02,835,4220,247,Shore Drive & 55th St,247,Shore Drive & 55th St,Customer,null,null,Hyde Park,41.7952,-87.5807,Hyde Park,41.7952,-87.5807,0
646227,10/1/2013 0:58,10/1/2013 1:28,555,1826,52,Michigan Ave & Lake St,141,Clark St & Lincoln Ave,Customer,null,null,The Loop,41.886,-87.6241,Lincoln Park,41.9157,-87.6346,3407.82220143946
646229,10/1/2013 1:02,10/1/2013 1:29,2450,1566,52,Michigan Ave & Lake St,141,Clark St & Lincoln Ave,Customer,null,null,The Loop,41.886,-87.6241,Lincoln Park,41.9157,-87.6346,3407.82220143946
646232,10/1/2013 1:08,10/1/2013 1:11,743,221,211,St Clair St & Erie St,211,St Clair St & Erie St,Customer,null,null,Near North Side,41.8944,-87.6227,Near North Side,41.8944,-87.6227,0
646234,10/1/2013 1:10,10/1/2013 1:16,949,318,15,Racine Ave & 18th St,205,Paulina St & 18th St,Customer,null,null,Lower West Side,41.8582,-87.6565,Lower West Side,41.8579,-87.6687,1018.34149311177
646235,10/1/2013 1:11,10/1/2013 1:15,960,281,15,Racine Ave & 18th St,205,Paulina St & 18th St,Customer,null,null,Lower West Side,41.8582,-87.6565,Lower West Side,41.8579,-87.6687,1018.34149311177
646236,10/1/2013 1:12,10/1/2013 1:48,608,2165,100,Orleans St & Merchandise Mart Plaza,100,Orleans St & Merchandise Mart Plaza,Customer,null,null,Near North Side,41.8882,-87.6364,Near North Side,41.8882,-87.6364,0
646237,10/1/2013 1:13,10/1/2013 1:48,1449,2137,100,Orleans St & Merchandise Mart Plaza,100,Orleans St & Merchandise Mart Plaza,Customer,null,null,Near North Side,41.8882,-87.6364,Near North Side,41.8882,-87.6364,0
646239,10/1/2013 1:14,10/1/2013 1:18,1266,265,301,Clark St & Schiller St,141,Clark St & Lincoln Ave,Customer,null,null,Near North Side,41.908,-87.6315,Lincoln Park,41.9157,-87.6346,892.636279455852
646242,10/1/2013 1:25,10/1/2013 1:35,2439,584,231,Sheridan Rd & Montrose Ave,300,Broadway & Barry Ave,Customer,null,null,Uptown,41.9617,-87.6546,Lake View,41.9377,-87.6441,2799.66045961759
646244,10/1/2013 1:28,10/1/2013 1:43,2152,845,58,Ashland Ave & Armitage Ave,128,Damen Ave & Chicago Ave,Customer,null,null,Logan Square,41.916,-87.6689,West Town,41.8958,-87.6772,2353.05255654414
646247,10/1/2013 1:36,10/1/2013 2:50,415,4432,141,Clark St & Lincoln Ave,126,Clark St & North Ave,Customer,null,null,Lincoln Park,41.9157,-87.6346,Near North Side,41.912,-87.6319,467.857745766157
646248,10/1/2013 1:37,10/1/2013 2:50,555,4397,141,Clark St & Lincoln Ave,126,Clark St & North Ave,Customer,null,null,Lincoln Park,41.9157,-87.6346,Near North Side,41.912,-87.6319,467.857745766157
646250,10/1/2013 1:47,10/1/2013 1:56,588,535,200,King Dr & 47th St,267,Lake Park Ave & 47th St,Customer,null,null,Grand Boulevard,41.8099,-87.6163,Kenwood,41.8094,-87.5919,2028.41087117442
646251,10/1/2013 1:47,10/1/2013 1:53,587,388,176,Clark St & Elm St,199,Wabash Ave & Grand Ave,Customer,null,null,Near North Side,41.9032,-87.6313,Near North Side,41.8917,-87.6269,1326.04835725231
646254,10/1/2013 1:57,10/1/2013 2:24,2070,1652,98,LaSalle St & Washington St,280,Morgan St & 31st St,Customer,null,null,The Loop,41.8827,-87.6325,Bridgeport,41.8378,-87.6511,5217.15422856391
646255,10/1/2013 1:57,10/1/2013 2:21,1983,1435,229,Southport Ave & Roscoe St,157,Lake Shore Dr & Wellington Ave,Customer,null,null,Lake View,41.9437,-87.664,Lake View,41.9367,-87.6368,2390.47060492821
646256,10/1/2013 2:03,10/1/2013 2:32,1753,1785,299,Halsted St & Roscoe St,299,Halsted St & Roscoe St,Customer,null,null,Lake View,41.9437,-87.6489,Lake View,41.9437,-87.6489,0
646258,10/1/2013 2:05,10/1/2013 2:33,341,1670,299,Halsted St & Roscoe St,299,Halsted St & Roscoe St,Customer,null,null,Lake View,41.9437,-87.6489,Lake View,41.9437,-87.6489,0
646259,10/1/2013 2:06,10/1/2013 2:26,1458,1173,135,Halsted St & 21st St,136,Racine Ave & 13th St,Customer,null,null,Lower West Side,41.8538,-87.6467,Near West Side,41.8651,-87.657,1516.81912531892
646260,10/1/2013 2:12,10/1/2013 2:22,471,549,136,Racine Ave & 13th St,80,Aberdeen St & Madison St,Customer,null,null,Near West Side,41.8651,-87.657,Near West Side,41.8815,-87.6548,1834.39918894098
646261,10/1/2013 2:18,10/1/2013 2:27,1845,558,148,State St & 33rd St,150,Fort Dearborn Dr & 31st St,Customer,null,null,Douglas,41.8347,-87.6258,Douglas,41.8386,-87.6082,1521.88602288085
646262,10/1/2013 2:18,10/1/2013 2:27,1162,550,148,State St & 33rd St,150,Fort Dearborn Dr & 31st St,Customer,null,null,Douglas,41.8347,-87.6258,Douglas,41.8386,-87.6082,1521.88602288085
646263,10/1/2013 2:18,10/1/2013 2:52,734,2004,85,Michigan Ave & Oak St,45,Michigan Ave & Congress Pkwy,Customer,null,null,Near North Side,41.901,-87.6238,The Loop,41.8761,-87.6244,2765.6293245289
646264,10/1/2013 2:18,10/1/2013 2:52,1770,1991,85,Michigan Ave & Oak St,45,Michigan Ave & Congress Pkwy,Customer,null,null,Near North Side,41.901,-87.6238,The Loop,41.8761,-87.6244,2765.6293245289
646265,10/1/2013 2:20,10/1/2013 2:41,14,1284,85,Michigan Ave & Oak St,264,Stetson Ave & South Water St,Customer,null,null,Near North Side,41.901,-87.6238,The Loop,41.8868,-87.6223,1573.57445579563
646267,10/1/2013 2:28,10/1/2013 2:54,1845,1585,150,Fort Dearborn Dr & 31st St,97,Museum Campus,Customer,null,null,Douglas,41.8386,-87.6082,Near South Side,41.8652,-87.6178,3064.87460253031
646268,10/1/2013 2:28,10/1/2013 2:54,1162,1590,150,Fort Dearborn Dr & 31st St,97,Museum Campus,Customer,null,null,Douglas,41.8386,-87.6082,Near South Side,41.8652,-87.6178,3064.87460253031
646269,10/1/2013 2:28,10/1/2013 2:48,1999,1213,136,Racine Ave & 13th St,135,Halsted St & 21st St,Customer,null,null,Near West Side,41.8651,-87.657,Lower West Side,41.8538,-87.6467,1516.81912531906
646273,10/1/2013 2:34,10/1/2013 3:03,1031,1747,299,Halsted St & Roscoe St,299,Halsted St & Roscoe St,Customer,null,null,Lake View,41.9437,-87.6489,Lake View,41.9437,-87.6489,0
646274,10/1/2013 2:39,10/1/2013 2:55,1314,955,99,Lake Shore Dr & Ohio St,47,State St & Kinzie St,Customer,null,null,Near North Side,41.8926,-87.6145,Near North Side,41.8892,-87.6277,1159.02702181329
646276,10/1/2013 2:45,10/1/2013 2:49,1600,295,315,Leavitt St & Hirsch St,305,Western Ave & Division St,Customer,null,null,West Town,41.9067,-87.6828,West Town,41.9029,-87.6873,565.304544539513
646277,10/1/2013 2:51,10/1/2013 3:08,555,1043,126,Clark St & North Ave,52,Michigan Ave & Lake St,Customer,null,null,Near North Side,41.912,-87.6319,The Loop,41.886,-87.6241,2954.5370672414
646278,10/1/2013 2:51,10/1/2013 3:08,1282,984,126,Clark St & North Ave,52,Michigan Ave & Lake St,Customer,null,null,Near North Side,41.912,-87.6319,The Loop,41.886,-87.6241,2954.5370672414
646280,10/1/2013 2:56,10/1/2013 3:10,1845,848,97,Museum Campus,45,Michigan Ave & Congress Pkwy,Customer,null,null,Near South Side,41.8652,-87.6178,The Loop,41.8761,-87.6244,1326.76055868119
646281,10/1/2013 2:56,10/1/2013 3:10,1162,844,97,Museum Campus,45,Michigan Ave & Congress Pkwy,Customer,null,null,Near South Side,41.8652,-87.6178,The Loop,41.8761,-87.6244,1326.76055868119
646282,10/1/2013 2:57,10/1/2013 3:09,543,704,229,Southport Ave & Roscoe St,231,Sheridan Rd & Montrose Ave,Customer,null,null,Lake View,41.9437,-87.664,Uptown,41.9617,-87.6546,2138.09854332546
646285,10/1/2013 3:04,10/1/2013 3:35,1753,1874,299,Halsted St & Roscoe St,299,Halsted St & Roscoe St,Customer,null,null,Lake View,41.9437,-87.6489,Lake View,41.9437,-87.6489,0
646286,10/1/2013 3:05,10/1/2013 3:35,341,1800,299,Halsted St & Roscoe St,299,Halsted St & Roscoe St,Customer,null,null,Lake View,41.9437,-87.6489,Lake View,41.9437,-87.6489,0
646287,10/1/2013 3:05,10/1/2013 3:35,1031,1778,299,Halsted St & Roscoe St,299,Halsted St & Roscoe St,Customer,null,null,Lake View,41.9437,-87.6489,Lake View,41.9437,-87.6489,0
646289,10/1/2013 3:11,10/1/2013 3:22,1845,653,45,Michigan Ave & Congress Pkwy,90,Millennium Park,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.881,-87.6241,552.349732237273
646290,10/1/2013 3:11,10/1/2013 3:22,893,645,45,Michigan Ave & Congress Pkwy,90,Millennium Park,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.881,-87.6241,552.349732237273
646292,10/1/2013 3:24,10/1/2013 3:36,1946,700,87,Racine Ave & Fullerton Ave,166,Ashland Ave & Wrightwood Ave,Customer,null,null,Lincoln Park,41.9256,-87.6584,Lincoln Park,41.9288,-87.6685,913.186039780949
646293,10/1/2013 3:27,10/1/2013 3:36,2154,581,87,Racine Ave & Fullerton Ave,166,Ashland Ave & Wrightwood Ave,Customer,null,null,Lincoln Park,41.9256,-87.6584,Lincoln Park,41.9288,-87.6685,913.186039780949
646295,10/1/2013 3:29,10/1/2013 3:41,272,678,87,Racine Ave & Fullerton Ave,163,Paulina St & Diversey Pkwy,Customer,null,null,Lincoln Park,41.9256,-87.6584,Lincoln Park,41.9319,-87.6708,1242.82915760486
646301,10/1/2013 3:50,10/1/2013 4:20,25,1837,147,Indiana Ave & 26th St,210,Ashland Ave & Division St,Customer,null,null,Douglas,41.8457,-87.6225,West Town,41.9034,-87.6693,7500.37337768176
