929445,11/6/2013 0:30,11/6/2013 0:34,674,280,114,Sheffield Ave & Addison St,254,Pine Grove Ave & Irving Park Rd,Customer,null,null,Lake View,41.9469,-87.6544,Lake View,41.9544,-87.648,988.294254651379
929456,11/6/2013 0:50,11/6/2013 1:05,308,915,129,Blue Island Ave & 18th St,129,Blue Island Ave & 18th St,Customer,null,null,Lower West Side,41.8576,-87.6615,Lower West Side,41.8576,-87.6615,0
929468,11/6/2013 4:06,11/6/2013 4:14,2860,507,117,Wilton Ave & Belmont Ave,230,Lincoln Ave & Roscoe St,Customer,null,null,Lake View,41.9402,-87.653,Lake View,41.9433,-87.671,1527.73324292653
929475,11/6/2013 4:57,11/6/2013 5:13,620,973,59,Wabash Ave & Roosevelt Rd,15,Racine Ave & 18th St,Customer,null,null,The Loop,41.8682,-87.6263,Lower West Side,41.8582,-87.6565,2743.04662372848
929479,11/6/2013 5:28,11/6/2013 5:36,2001,503,285,Wood St & Grand Ave,84,Green St & Milwaukee Ave,Customer,null,null,West Town,41.8911,-87.672,West Town,41.8917,-87.6487,1935.10901248885
929492,11/6/2013 6:10,11/6/2013 6:19,2496,549,15,Racine Ave & 18th St,241,Morgan St & Polk St,Customer,null,null,Lower West Side,41.8582,-87.6565,Near West Side,41.8717,-87.651,1572.39675398169
929518,11/6/2013 6:29,11/6/2013 6:39,383,585,59,Wabash Ave & Roosevelt Rd,68,Clinton St & Tilden St,Customer,null,null,The Loop,41.8682,-87.6263,Near West Side,41.8759,-87.6408,1480.06853549715
929537,11/6/2013 6:47,11/6/2013 6:54,927,375,47,State St & Kinzie St,283,LaSalle St & Jackson Blvd,Customer,null,null,Near North Side,41.8892,-87.6277,The Loop,41.8782,-87.632,1273.56186152256
929542,11/6/2013 6:51,11/6/2013 6:55,2991,219,27,Larrabee St & North Ave,60,Dayton St & North Ave,Customer,null,null,Near North Side,41.9102,-87.6435,Near North Side,41.9106,-87.6494,493.021696275272
929547,11/6/2013 6:54,11/6/2013 7:06,1481,722,15,Racine Ave & 18th St,192,Canal St & Adams St,Customer,null,null,Lower West Side,41.8582,-87.6565,Near West Side,41.8793,-87.6399,2715.58817129966
