trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
272292,8/20/2013 0:02,8/20/2013 0:28,388,1590,199,Wabash Ave & Grand Ave,51,Clark St & Randolph St,Customer,null,null,Near North Side,41.8917,-87.6269,The Loop,41.8846,-87.6319,895.401830866737
272293,8/20/2013 0:03,8/20/2013 0:29,551,1510,199,Wabash Ave & Grand Ave,51,Clark St & Randolph St,Customer,null,null,Near North Side,41.8917,-87.6269,The Loop,41.8846,-87.6319,895.401830866737
272295,8/20/2013 0:06,8/20/2013 0:19,141,782,43,Michigan Ave & Washington St,59,Wabash Ave & Roosevelt Rd,Customer,null,null,The Loop,41.8839,-87.6246,The Loop,41.8682,-87.6263,1752.49507283351
272296,8/20/2013 0:06,8/20/2013 0:19,194,774,43,Michigan Ave & Washington St,59,Wabash Ave & Roosevelt Rd,Customer,null,null,The Loop,41.8839,-87.6246,The Loop,41.8682,-87.6263,1752.49507283351
272306,8/20/2013 0:15,8/20/2013 0:30,117,859,198,Halsted St & Madison St,36,Franklin St & Jackson Blvd,Customer,null,null,Near West Side,41.8817,-87.6478,The Loop,41.8777,-87.6353,1128.93659919074
272307,8/20/2013 0:18,8/20/2013 0:25,897,427,212,Wells St & Ohio St,47,State St & Kinzie St,Customer,null,null,Near North Side,41.8899,-87.6343,Near North Side,41.8892,-87.6277,550.990501897712
272308,8/20/2013 0:18,8/20/2013 0:33,449,863,5,State St & Harrison St,62,McCormick Place,Customer,null,null,The Loop,41.874,-87.6277,Near South Side,41.8514,-87.6188,2614.99431283179
272309,8/20/2013 0:19,8/20/2013 0:25,665,392,212,Wells St & Ohio St,47,State St & Kinzie St,Customer,null,null,Near North Side,41.8899,-87.6343,Near North Side,41.8892,-87.6277,550.990501897712
272310,8/20/2013 0:19,8/20/2013 0:32,877,816,5,State St & Harrison St,62,McCormick Place,Customer,null,null,The Loop,41.874,-87.6277,Near South Side,41.8514,-87.6188,2614.99431283179
272311,8/20/2013 0:19,8/20/2013 0:44,1002,1494,195,Columbus Dr & Randolph St,195,Columbus Dr & Randolph St,Customer,null,null,The Loop,41.8847,-87.6195,The Loop,41.8847,-87.6195,0
272312,8/20/2013 0:19,8/20/2013 0:44,52,1502,195,Columbus Dr & Randolph St,195,Columbus Dr & Randolph St,Customer,null,null,The Loop,41.8847,-87.6195,The Loop,41.8847,-87.6195,0
