200759,8/11/2013 0:01,8/11/2013 0:25,688,1445,22,May St & Taylor St,192,Canal St & Adams St,Customer,null,null,Near West Side,41.8695,-87.6555,Near West Side,41.8793,-87.6399,1688.65260278819
200760,8/11/2013 0:01,8/11/2013 0:27,250,1585,22,May St & Taylor St,192,Canal St & Adams St,Customer,null,null,Near West Side,41.8695,-87.6555,Near West Side,41.8793,-87.6399,1688.65260278819
200763,8/11/2013 0:01,8/11/2013 0:27,426,1548,22,May St & Taylor St,192,Canal St & Adams St,Customer,null,null,Near West Side,41.8695,-87.6555,Near West Side,41.8793,-87.6399,1688.65260278819
200764,8/11/2013 0:02,8/11/2013 0:13,891,660,49,Dearborn St & Monroe St,174,Canal St & Madison St,Customer,null,null,The Loop,41.8813,-87.6295,Near West Side,41.8821,-87.6398,860.219399819933
200768,8/11/2013 0:03,8/11/2013 0:27,929,1446,22,May St & Taylor St,192,Canal St & Adams St,Customer,null,null,Near West Side,41.8695,-87.6555,Near West Side,41.8793,-87.6399,1688.65260278819
200770,8/11/2013 0:06,8/11/2013 0:35,1344,1714,35,Streeter Dr & Illinois St,44,State St & Randolph St,Customer,null,null,Near North Side,41.8911,-87.6122,The Loop,41.8847,-87.6277,1469.05051146171
200771,8/11/2013 0:06,8/11/2013 0:33,1576,1602,94,Lincoln Ave & Armitage Ave,35,Streeter Dr & Illinois St,Customer,null,null,Lincoln Park,41.9183,-87.6363,Near North Side,41.8911,-87.6122,3625.40467278472
200772,8/11/2013 0:06,8/11/2013 0:33,660,1606,94,Lincoln Ave & Armitage Ave,35,Streeter Dr & Illinois St,Customer,null,null,Lincoln Park,41.9183,-87.6363,Near North Side,41.8911,-87.6122,3625.40467278472
200774,8/11/2013 0:07,8/11/2013 0:35,893,1679,35,Streeter Dr & Illinois St,44,State St & Randolph St,Customer,null,null,Near North Side,41.8911,-87.6122,The Loop,41.8847,-87.6277,1469.05051146171
200775,8/11/2013 0:07,8/11/2013 0:48,812,2428,91,Clinton St & Washington Blvd,146,Loomis St & Jackson Blvd,Customer,null,null,Near West Side,41.8834,-87.6412,Near West Side,41.8779,-87.662,1831.90506459738
200776,8/11/2013 0:07,8/11/2013 0:53,1229,2748,91,Clinton St & Washington Blvd,146,Loomis St & Jackson Blvd,Customer,null,null,Near West Side,41.8834,-87.6412,Near West Side,41.8779,-87.662,1831.90506459738
200777,8/11/2013 0:08,8/11/2013 0:51,1200,2611,91,Clinton St & Washington Blvd,146,Loomis St & Jackson Blvd,Customer,null,null,Near West Side,41.8834,-87.6412,Near West Side,41.8779,-87.662,1831.90506459738
200778,8/11/2013 0:08,8/11/2013 0:51,1462,2608,91,Clinton St & Washington Blvd,146,Loomis St & Jackson Blvd,Customer,null,null,Near West Side,41.8834,-87.6412,Near West Side,41.8779,-87.662,1831.90506459738
200779,8/11/2013 0:10,8/11/2013 0:35,1544,1552,76,Lake Shore Dr & Monroe St,194,State St & Wacker Dr,Customer,null,null,The Loop,41.881,-87.6167,The Loop,41.8869,-87.626,1012.96751715715
200781,8/11/2013 0:10,8/11/2013 0:35,998,1498,250,Ashland Ave & Wellington Ave,194,State St & Wacker Dr,Customer,null,null,Lake View,41.9361,-87.6698,The Loop,41.8869,-87.626,6562.32925340372
200783,8/11/2013 0:11,8/11/2013 0:42,325,1886,110,State St & Erie St,46,Wells St & Walton St,Customer,null,null,Near North Side,41.894,-87.6286,Near North Side,41.8999,-87.6344,818.360452748478
200785,8/11/2013 0:11,8/11/2013 0:34,760,1346,76,Lake Shore Dr & Monroe St,194,State St & Wacker Dr,Customer,null,null,The Loop,41.881,-87.6167,The Loop,41.8869,-87.626,1012.96751715715
200786,8/11/2013 0:12,8/11/2013 0:39,1341,1645,110,State St & Erie St,46,Wells St & Walton St,Customer,null,null,Near North Side,41.894,-87.6286,Near North Side,41.8999,-87.6344,818.360452748478
200787,8/11/2013 0:12,8/11/2013 0:20,1287,487,153,Southport Ave & Wellington Ave,190,Southport Ave & Wrightwood Ave,Customer,null,null,Lake View,41.9357,-87.6636,Lincoln Park,41.9289,-87.6632,761.9206581122
200788,8/11/2013 0:12,8/11/2013 0:44,1486,1910,76,Lake Shore Dr & Monroe St,47,State St & Kinzie St,Customer,null,null,The Loop,41.881,-87.6167,Near North Side,41.8892,-87.6277,1288.81357274783
