trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
554726,9/22/2013 0:00,9/22/2013 0:15,1818,904,109,900 W Harrison,164,Franklin St & Lake St,Customer,null,null,Near West Side,41.8747,-87.65,The Loop,41.8858,-87.6355,1729.00462450336
554727,9/22/2013 0:00,9/22/2013 0:22,1123,1277,45,Michigan Ave & Congress Pkwy,62,McCormick Place,Customer,null,null,The Loop,41.8761,-87.6244,Near South Side,41.8514,-87.6188,2781.49952605686
554731,9/22/2013 0:03,9/22/2013 0:25,204,1297,310,Damen Ave & Charleston St,260,Kedzie Ave & Milwaukee Ave,Customer,null,null,Logan Square,41.9201,-87.6779,Logan Square,41.9296,-87.7079,2702.42231535167
554732,9/22/2013 0:03,9/22/2013 0:25,1916,1304,310,Damen Ave & Charleston St,260,Kedzie Ave & Milwaukee Ave,Customer,null,null,Logan Square,41.9201,-87.6779,Logan Square,41.9296,-87.7079,2702.42231535167
554734,9/22/2013 0:04,9/22/2013 1:20,1565,4567,62,McCormick Place,67,Sheffield Ave & Fullerton Ave,Customer,null,null,Near South Side,41.8514,-87.6188,Lincoln Park,41.9256,-87.6537,8737.73255595122
554737,9/22/2013 0:04,9/22/2013 1:39,2166,5671,62,McCormick Place,188,Greenview Ave & Fullerton Ave,Customer,null,null,Near South Side,41.8514,-87.6188,Lincoln Park,41.9253,-87.6658,9092.16802049979
554739,9/22/2013 0:06,9/22/2013 0:34,1470,1676,232,Pine Grove Ave & Addison St,191,Canal St & Monroe St,Customer,null,null,Lake View,41.9493,-87.6463,Near West Side,41.8807,-87.6395,7637.80269974815
554740,9/22/2013 0:07,9/22/2013 0:09,2222,126,43,Michigan Ave & Washington St,43,Michigan Ave & Washington St,Customer,null,null,The Loop,41.8839,-87.6246,The Loop,41.8839,-87.6246,0
554742,9/22/2013 0:07,9/22/2013 0:34,1843,1623,24,Fairbanks Ct & Grand Ave,191,Canal St & Monroe St,Customer,null,null,Near North Side,41.8919,-87.6206,Near West Side,41.8807,-87.6395,1996.04545425611
554743,9/22/2013 0:07,9/22/2013 0:39,2334,1916,24,Fairbanks Ct & Grand Ave,174,Canal St & Madison St,Customer,null,null,Near North Side,41.8919,-87.6206,Near West Side,41.8821,-87.6398,1928.77455037422
554744,9/22/2013 0:08,9/22/2013 0:34,1539,1585,24,Fairbanks Ct & Grand Ave,191,Canal St & Monroe St,Customer,null,null,Near North Side,41.8919,-87.6206,Near West Side,41.8807,-87.6395,1996.04545425611
554745,9/22/2013 0:08,9/22/2013 0:28,642,1164,302,Sheffield Ave & Wrightwood Ave,62,McCormick Place,Customer,null,null,Lincoln Park,41.9287,-87.6538,Near South Side,41.8514,-87.6188,9067.69377482487
554746,9/22/2013 0:09,9/22/2013 1:20,372,4263,62,McCormick Place,67,Sheffield Ave & Fullerton Ave,Customer,null,null,Near South Side,41.8514,-87.6188,Lincoln Park,41.9256,-87.6537,8737.73255595122
554747,9/22/2013 0:09,9/22/2013 0:28,1024,1126,302,Sheffield Ave & Wrightwood Ave,232,Pine Grove Ave & Addison St,Customer,null,null,Lincoln Park,41.9287,-87.6538,Lake View,41.9493,-87.6463,2367.80423886504
554748,9/22/2013 0:09,9/22/2013 1:39,144,5372,62,McCormick Place,19,Loomis St & Taylor St,Customer,null,null,Near South Side,41.8514,-87.6188,Near West Side,41.8694,-87.661,4033.70210724932
554749,9/22/2013 0:09,9/22/2013 0:38,2262,1719,24,Fairbanks Ct & Grand Ave,191,Canal St & Monroe St,Customer,null,null,Near North Side,41.8919,-87.6206,Near West Side,41.8807,-87.6395,1996.04545425611
554750,9/22/2013 0:09,9/22/2013 0:37,926,1697,24,Fairbanks Ct & Grand Ave,191,Canal St & Monroe St,Customer,null,null,Near North Side,41.8919,-87.6206,Near West Side,41.8807,-87.6395,1996.04545425611
554752,9/22/2013 0:10,9/22/2013 0:19,226,507,24,Fairbanks Ct & Grand Ave,196,Cityfront Plaza & N Water St,Customer,null,null,Near North Side,41.8919,-87.6206,Near North Side,41.8899,-87.622,248.219474671398
554753,9/22/2013 0:11,9/22/2013 0:28,244,1008,43,Michigan Ave & Washington St,97,Museum Campus,Customer,null,null,The Loop,41.8839,-87.6246,Near South Side,41.8652,-87.6178,2152.28194016273
554755,9/22/2013 0:11,9/22/2013 0:27,1963,951,30,Ashland Ave & Augusta Blvd,69,Damen Ave & Pierce Ave,Customer,null,null,West Town,41.8996,-87.6677,West Town,41.9094,-87.6777,1364.13461004271
554756,9/22/2013 0:11,9/22/2013 0:28,1781,999,43,Michigan Ave & Washington St,97,Museum Campus,Customer,null,null,The Loop,41.8839,-87.6246,Near South Side,41.8652,-87.6178,2152.28194016273
554757,9/22/2013 0:11,9/22/2013 0:27,502,965,30,Ashland Ave & Augusta Blvd,69,Damen Ave & Pierce Ave,Customer,null,null,West Town,41.8996,-87.6677,West Town,41.9094,-87.6777,1364.13461004271
554758,9/22/2013 0:11,9/22/2013 0:28,1717,971,43,Michigan Ave & Washington St,338,Calumet Ave & 18th St,Customer,null,null,The Loop,41.8839,-87.6246,Near South Side,41.8576,-87.6194,2951.3981738992
554760,9/22/2013 0:12,9/22/2013 0:14,734,118,43,Michigan Ave & Washington St,43,Michigan Ave & Washington St,Customer,null,null,The Loop,41.8839,-87.6246,The Loop,41.8839,-87.6246,0
554761,9/22/2013 0:11,9/22/2013 0:28,2222,1005,43,Michigan Ave & Washington St,97,Museum Campus,Customer,null,null,The Loop,41.8839,-87.6246,Near South Side,41.8652,-87.6178,2152.28194016273
554762,9/22/2013 0:12,9/22/2013 0:49,1059,2209,62,McCormick Place,181,LaSalle St & Illinois St,Customer,null,null,Near South Side,41.8514,-87.6188,Near North Side,41.8908,-87.6321,4508.99842138296
554764,9/22/2013 0:13,9/22/2013 0:29,529,1007,43,Michigan Ave & Washington St,97,Museum Campus,Customer,null,null,The Loop,41.8839,-87.6246,Near South Side,41.8652,-87.6178,2152.28194016273
554765,9/22/2013 0:13,9/22/2013 0:28,803,918,43,Michigan Ave & Washington St,97,Museum Campus,Customer,null,null,The Loop,41.8839,-87.6246,Near South Side,41.8652,-87.6178,2152.28194016273
554767,9/22/2013 0:12,9/22/2013 0:24,895,730,69,Damen Ave & Pierce Ave,160,Campbell Ave & North Ave,Customer,null,null,West Town,41.9094,-87.6777,West Town,41.9105,-87.6896,992.428013699255
554769,9/22/2013 0:14,9/22/2013 0:28,1684,824,43,Michigan Ave & Washington St,97,Museum Campus,Customer,null,null,The Loop,41.8839,-87.6246,Near South Side,41.8652,-87.6178,2152.28194016273
554773,9/22/2013 0:15,9/22/2013 0:24,392,533,69,Damen Ave & Pierce Ave,160,Campbell Ave & North Ave,Customer,null,null,West Town,41.9094,-87.6777,West Town,41.9105,-87.6896,992.428013699255
554774,9/22/2013 0:16,9/22/2013 0:43,1220,1644,164,Franklin St & Lake St,25,Michigan Ave & Pearson St,Customer,null,null,The Loop,41.8858,-87.6355,Near North Side,41.8977,-87.6235,1647.61323519104
554775,9/22/2013 0:16,9/22/2013 0:24,1898,516,69,Damen Ave & Pierce Ave,160,Campbell Ave & North Ave,Customer,null,null,West Town,41.9094,-87.6777,West Town,41.9105,-87.6896,992.428013699255
