1006641,11/21/2013 0:08,11/21/2013 0:21,1209,773,291,Wells St & Evergreen Ave,86,Eckhart Park,Customer,null,null,Near North Side,41.9067,-87.6348,West Town,41.8964,-87.661,2455.91137790977
1006646,11/21/2013 0:14,11/21/2013 0:34,2126,1232,130,Damen Ave & Division St,264,Stetson Ave & South Water St,Customer,null,null,West Town,41.9033,-87.6769,The Loop,41.8868,-87.6223,4888.94068460437
1006647,11/21/2013 0:16,11/21/2013 0:27,1342,624,58,Ashland Ave & Armitage Ave,210,Ashland Ave & Division St,Customer,null,null,Logan Square,41.916,-87.6689,West Town,41.9034,-87.6693,1396.52236746973
1006648,11/21/2013 0:18,11/21/2013 0:32,1797,843,224,Halsted St & Willow St,158,Milwaukee Ave & Wabansia Ave,Customer,null,null,Lincoln Park,41.9138,-87.6488,West Town,41.9126,-87.6814,2703.61961481385
1006649,11/21/2013 0:28,11/21/2013 0:40,2653,712,173,Mies van der Rohe Way & Chicago Ave,291,Wells St & Evergreen Ave,Customer,null,null,Near North Side,41.8969,-87.6217,Near North Side,41.9067,-87.6348,1538.65832847907
1006651,11/21/2013 0:39,11/21/2013 0:44,1699,327,73,Jefferson St & Monroe St,283,LaSalle St & Jackson Blvd,Customer,null,null,Near West Side,41.8804,-87.6427,The Loop,41.8782,-87.632,927.60093736278
1006663,11/21/2013 1:51,11/21/2013 2:07,2315,990,126,Clark St & North Ave,24,Fairbanks Ct & Grand Ave,Customer,null,null,Near North Side,41.912,-87.6319,Near North Side,41.8919,-87.6206,2423.58638769317
1006683,11/21/2013 5:01,11/21/2013 5:19,680,1062,227,Southport Ave & Waveland Ave,60,Dayton St & North Ave,Customer,null,null,Lake View,41.9482,-87.6639,Near North Side,41.9106,-87.6494,4343.44638425429
1006738,11/21/2013 6:10,11/21/2013 6:16,2239,390,300,Broadway & Barry Ave,300,Broadway & Barry Ave,Customer,null,null,Lake View,41.9377,-87.6441,Lake View,41.9377,-87.6441,0
1006785,11/21/2013 6:32,11/21/2013 6:50,2644,1125,60,Dayton St & North Ave,228,Damen Ave & Melrose Ave,Customer,null,null,Near North Side,41.9106,-87.6494,North Center,41.9406,-87.6785,4115.45919908927
