326159,8/26/2013 0:00,8/26/2013 0:23,426,1342,47,State St & Kinzie St,61,Wood St & Milwaukee Ave,Customer,null,null,Near North Side,41.8892,-87.6277,West Town,41.9077,-87.6726,4250.13123211884
326164,8/26/2013 0:01,8/26/2013 0:11,165,612,158,Milwaukee Ave & Wabansia Ave,86,Eckhart Park,Customer,null,null,West Town,41.9126,-87.6814,West Town,41.8964,-87.661,2474.25169972656
326166,8/26/2013 0:01,8/26/2013 0:22,29,1257,47,State St & Kinzie St,61,Wood St & Milwaukee Ave,Customer,null,null,Near North Side,41.8892,-87.6277,West Town,41.9077,-87.6726,4250.13123211884
326171,8/26/2013 0:03,8/26/2013 0:08,1556,313,5,State St & Harrison St,37,Dearborn St & Adams St,Customer,null,null,The Loop,41.874,-87.6277,The Loop,41.8794,-87.6298,623.309828562892
326172,8/26/2013 0:04,8/26/2013 0:08,400,279,5,State St & Harrison St,37,Dearborn St & Adams St,Customer,null,null,The Loop,41.874,-87.6277,The Loop,41.8794,-87.6298,623.309828562892
326177,8/26/2013 0:09,8/26/2013 0:18,1424,534,153,Southport Ave & Wellington Ave,230,Lincoln Ave & Roscoe St,Customer,null,null,Lake View,41.9357,-87.6636,Lake View,41.9433,-87.671,1043.97632118928
326178,8/26/2013 0:09,8/26/2013 0:18,58,517,153,Southport Ave & Wellington Ave,230,Lincoln Ave & Roscoe St,Customer,null,null,Lake View,41.9357,-87.6636,Lake View,41.9433,-87.671,1043.97632118928
326179,8/26/2013 0:11,8/26/2013 0:17,1756,389,153,Southport Ave & Wellington Ave,230,Lincoln Ave & Roscoe St,Customer,null,null,Lake View,41.9357,-87.6636,Lake View,41.9433,-87.671,1043.97632118928
326180,8/26/2013 0:11,8/26/2013 0:55,1106,2647,43,Michigan Ave & Washington St,43,Michigan Ave & Washington St,Customer,null,null,The Loop,41.8839,-87.6246,The Loop,41.8839,-87.6246,0
326181,8/26/2013 0:11,8/26/2013 0:55,959,2626,43,Michigan Ave & Washington St,43,Michigan Ave & Washington St,Customer,null,null,The Loop,41.8839,-87.6246,The Loop,41.8839,-87.6246,0
326183,8/26/2013 0:14,8/26/2013 0:32,1566,1103,62,McCormick Place,62,McCormick Place,Customer,null,null,Near South Side,41.8514,-87.6188,Near South Side,41.8514,-87.6188,0
326184,8/26/2013 0:14,8/26/2013 0:32,70,1098,31,Franklin St & Chicago Ave,212,Wells St & Ohio St,Customer,null,null,Near North Side,41.8968,-87.6356,Near North Side,41.8899,-87.6343,771.455809164957
326185,8/26/2013 0:15,8/26/2013 0:33,1099,1097,97,Museum Campus,173,Mies van der Rohe Way & Chicago Ave,Customer,null,null,Near South Side,41.8652,-87.6178,Near North Side,41.8969,-87.6217,3536.22407220473
326186,8/26/2013 0:15,8/26/2013 0:33,1072,1070,97,Museum Campus,173,Mies van der Rohe Way & Chicago Ave,Customer,null,null,Near South Side,41.8652,-87.6178,Near North Side,41.8969,-87.6217,3536.22407220473
326187,8/26/2013 0:15,8/26/2013 0:33,1249,1078,97,Museum Campus,173,Mies van der Rohe Way & Chicago Ave,Customer,null,null,Near South Side,41.8652,-87.6178,Near North Side,41.8969,-87.6217,3536.22407220473
