trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
1097969,12/24/2013 8:17,12/24/2013 8:26,606,566,91,Clinton St & Washington Blvd,48,Larrabee St & Kingsbury St,Customer,null,null,Near West Side,41.8834,-87.6412,Near North Side,41.8978,-87.6429,1603.967753
1098026,12/24/2013 9:11,12/24/2013 9:18,1168,404,5,State St & Harrison St,52,Michigan Ave & Lake St,Customer,null,null,The Loop,41.874,-87.6277,The Loop,41.886,-87.6241,1373.493479
1098027,12/24/2013 9:15,12/24/2013 9:25,2180,635,51,Clark St & Randolph St,36,Franklin St & Jackson Blvd,Customer,null,null,The Loop,41.8846,-87.6319,The Loop,41.8777,-87.6353,814.2969607
1098028,12/24/2013 9:15,12/24/2013 9:26,2847,619,51,Clark St & Randolph St,36,Franklin St & Jackson Blvd,Customer,null,null,The Loop,41.8846,-87.6319,The Loop,41.8777,-87.6353,814.2969607
1098050,12/24/2013 9:44,12/24/2013 10:52,1544,4024,211,St Clair St & Erie St,211,St Clair St & Erie St,Customer,null,null,Near North Side,41.8944,-87.6227,Near North Side,41.8944,-87.6227,0
1098051,12/24/2013 9:45,12/24/2013 10:51,1766,3991,211,St Clair St & Erie St,211,St Clair St & Erie St,Customer,null,null,Near North Side,41.8944,-87.6227,Near North Side,41.8944,-87.6227,0
1098076,12/24/2013 10:18,12/24/2013 10:27,606,511,48,Larrabee St & Kingsbury St,91,Clinton St & Washington Blvd,Customer,null,null,Near North Side,41.8978,-87.6429,Near West Side,41.8834,-87.6412,1603.967753
1098147,12/24/2013 11:43,12/24/2013 11:51,1454,453,181,LaSalle St & Illinois St,25,Michigan Ave & Pearson St,Customer,null,null,Near North Side,41.8908,-87.6321,Near North Side,41.8977,-87.6235,1045.316161
1098184,12/24/2013 12:05,12/24/2013 12:21,1454,919,25,Michigan Ave & Pearson St,288,Larrabee St & Armitage Ave,Customer,null,null,Near North Side,41.8977,-87.6235,Lincoln Park,41.918,-87.6437,2808.833896
1098198,12/24/2013 12:12,12/24/2013 12:26,1171,834,54,Ogden Ave & Chicago Ave,31,Franklin St & Chicago Ave,Customer,null,null,West Town,41.8964,-87.6541,Near North Side,41.8968,-87.6356,1529.598017
1098204,12/24/2013 12:16,12/24/2013 12:25,483,513,54,Ogden Ave & Chicago Ave,31,Franklin St & Chicago Ave,Customer,null,null,West Town,41.8964,-87.6541,Near North Side,41.8968,-87.6356,1529.598017
1098243,12/24/2013 13:01,12/24/2013 13:09,1194,444,33,State St & Van Buren St,81,Daley Center Plaza,Customer,null,null,The Loop,41.8772,-87.6278,The Loop,41.8842,-87.6296,789.6182201
1098278,12/24/2013 13:17,12/24/2013 13:38,240,1281,177,Theater on the Lake,85,Michigan Ave & Oak St,Customer,null,null,Lincoln Park,41.9263,-87.6308,Near North Side,41.901,-87.6238,2872.265174
1098280,12/24/2013 13:17,12/24/2013 13:38,2071,1255,177,Theater on the Lake,85,Michigan Ave & Oak St,Customer,null,null,Lincoln Park,41.9263,-87.6308,Near North Side,41.901,-87.6238,2872.265174
1098295,12/24/2013 13:29,12/24/2013 14:05,1214,2122,15,Racine Ave & 18th St,90,Millennium Park,Customer,null,null,Lower West Side,41.8582,-87.6565,The Loop,41.881,-87.6241,3698.399354
1098340,12/24/2013 13:56,12/24/2013 14:08,297,709,291,Wells St & Evergreen Ave,25,Michigan Ave & Pearson St,Customer,null,null,Near North Side,41.9067,-87.6348,Near North Side,41.8977,-87.6235,1376.895921
1098427,12/24/2013 15:00,12/24/2013 15:04,2779,253,153,Southport Ave & Wellington Ave,131,Lincoln Ave & Belmont Ave,Customer,null,null,Lake View,41.9357,-87.6636,Lake View,41.9394,-87.6684,567.2732843
1098436,12/24/2013 15:06,12/24/2013 15:13,2744,445,69,Damen Ave & Pierce Ave,160,Campbell Ave & North Ave,Customer,null,null,West Town,41.9094,-87.6777,West Town,41.9105,-87.6896,992.4280137
