trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
804172,10/17/2013 0:00,10/17/2013 0:05,2251,302,302,Sheffield Ave & Wrightwood Ave,152,Lincoln Ave & Diversey Pkwy,Customer,null,null,Lincoln Park,41.9287,-87.6538,Lincoln Park,41.9322,-87.6586,556.5019201
804185,10/17/2013 0:13,10/17/2013 0:32,1994,1162,222,Milwaukee Ave & Rockwell St,222,Milwaukee Ave & Rockwell St,Customer,null,null,Logan Square,41.9202,-87.693,Logan Square,41.9202,-87.693,0
804190,10/17/2013 0:18,10/17/2013 0:25,2339,421,115,Sheffield Ave & Wellington Ave,157,Lake Shore Dr & Wellington Ave,Customer,null,null,Lake View,41.9363,-87.6536,Lake View,41.9367,-87.6368,1391.721722
804193,10/17/2013 0:19,10/17/2013 0:25,266,378,62,McCormick Place,168,Michigan Ave & 14th St,Customer,null,null,Near South Side,41.8514,-87.6188,Near South Side,41.8641,-87.6237,1466.200717
804195,10/17/2013 0:22,10/17/2013 0:43,434,1272,144,Larrabee St & Webster Ave,17,Wood St & Division St,Customer,null,null,Lincoln Park,41.9217,-87.644,West Town,41.9033,-87.6727,3141.307201
804197,10/17/2013 0:26,10/17/2013 0:28,239,143,168,Michigan Ave & 14th St,59,Wabash Ave & Roosevelt Rd,Customer,null,null,Near South Side,41.8641,-87.6237,The Loop,41.8682,-87.6263,502.0490549
804200,10/17/2013 0:29,10/17/2013 0:55,1885,1521,210,Ashland Ave & Division St,47,State St & Kinzie St,Customer,null,null,West Town,41.9034,-87.6693,Near North Side,41.8892,-87.6277,3799.537293
804204,10/17/2013 0:38,10/17/2013 0:50,2716,725,210,Ashland Ave & Division St,84,Green St & Milwaukee Ave,Customer,null,null,West Town,41.9034,-87.6693,West Town,41.8917,-87.6487,2147.417786
804207,10/17/2013 0:45,10/17/2013 0:51,214,351,222,Milwaukee Ave & Rockwell St,213,Leavitt St & North Ave,Customer,null,null,Logan Square,41.9202,-87.693,West Town,41.9102,-87.6823,1427.724254
804209,10/17/2013 0:48,10/17/2013 0:56,1696,457,24,Fairbanks Ct & Grand Ave,24,Fairbanks Ct & Grand Ave,Customer,null,null,Near North Side,41.8919,-87.6206,Near North Side,41.8919,-87.6206,0
804210,10/17/2013 0:49,10/17/2013 0:53,982,251,24,Fairbanks Ct & Grand Ave,24,Fairbanks Ct & Grand Ave,Customer,null,null,Near North Side,41.8919,-87.6206,Near North Side,41.8919,-87.6206,0
804212,10/17/2013 0:57,10/17/2013 1:09,1696,717,24,Fairbanks Ct & Grand Ave,52,Michigan Ave & Lake St,Customer,null,null,Near North Side,41.8919,-87.6206,The Loop,41.886,-87.6241,710.2199986
804214,10/17/2013 0:59,10/17/2013 1:11,1044,744,253,Clifton Ave & Lawrence Ave,347,Ashland Ave & Grace St,Customer,null,null,Lincoln Park,41.9689,-87.6589,Lake View,41.9507,-87.6687,2178.562491
804216,10/17/2013 1:00,10/17/2013 1:54,1723,3257,306,Sheridan Rd & Buena Ave,306,Sheridan Rd & Buena Ave,Customer,null,null,Uptown,41.9584,-87.6542,Uptown,41.9584,-87.6542,0
804227,10/17/2013 1:26,10/17/2013 1:58,203,1925,321,Wabash Ave & 8th St,305,Western Ave & Division St,Customer,null,null,The Loop,41.872,-87.6261,West Town,41.9029,-87.6873,6130.011486
804228,10/17/2013 1:34,10/17/2013 2:45,1994,4288,222,Milwaukee Ave & Rockwell St,222,Milwaukee Ave & Rockwell St,Customer,null,null,Logan Square,41.9202,-87.693,Logan Square,41.9202,-87.693,0
804233,10/17/2013 1:44,10/17/2013 1:50,1176,415,117,Wilton Ave & Belmont Ave,131,Lincoln Ave & Belmont Ave,Customer,null,null,Lake View,41.9402,-87.653,Lake View,41.9394,-87.6684,1275.758756
804238,10/17/2013 1:59,10/17/2013 2:01,1184,140,5,State St & Harrison St,5,State St & Harrison St,Customer,null,null,The Loop,41.874,-87.6277,The Loop,41.874,-87.6277,0
804239,10/17/2013 2:03,10/17/2013 2:08,625,320,5,State St & Harrison St,44,State St & Randolph St,Customer,null,null,The Loop,41.874,-87.6277,The Loop,41.8847,-87.6277,1196.47183
804244,10/17/2013 2:14,10/17/2013 2:20,1233,373,229,Southport Ave & Roscoe St,165,Clark St & Waveland Ave,Customer,null,null,Lake View,41.9437,-87.664,Lake View,41.9508,-87.6592,879.3264799
804245,10/17/2013 2:14,10/17/2013 2:20,667,345,229,Southport Ave & Roscoe St,165,Clark St & Waveland Ave,Customer,null,null,Lake View,41.9437,-87.664,Lake View,41.9508,-87.6592,879.3264799
804257,10/17/2013 3:33,10/17/2013 3:44,2362,640,131,Lincoln Ave & Belmont Ave,117,Wilton Ave & Belmont Ave,Customer,null,null,Lake View,41.9394,-87.6684,Lake View,41.9402,-87.653,1275.758756
804266,10/17/2013 4:42,10/17/2013 5:04,2540,1319,144,Larrabee St & Webster Ave,90,Millennium Park,Customer,null,null,Lincoln Park,41.9217,-87.644,The Loop,41.881,-87.6241,4815.391262
804290,10/17/2013 5:38,10/17/2013 5:46,1654,486,277,Ashland Ave & Grand Ave,56,Desplaines St & Kinzie St,Customer,null,null,West Town,41.8911,-87.6666,Near West Side,41.8887,-87.6444,1857.916404
804297,10/17/2013 5:41,10/17/2013 5:51,2449,592,152,Lincoln Ave & Diversey Pkwy,20,Sheffield Ave & Kingsbury St,Customer,null,null,Lincoln Park,41.9322,-87.6586,Near North Side,41.9096,-87.6535,2549.517176
804304,10/17/2013 5:47,10/17/2013 5:55,2653,523,214,Damen Ave & Grand Ave,210,Ashland Ave & Division St,Customer,null,null,West Town,41.8912,-87.6769,West Town,41.9034,-87.6693,1495.619366
804315,10/17/2013 5:58,10/17/2013 7:24,1723,5169,306,Sheridan Rd & Buena Ave,323,Sheridan Rd & Lawrence Ave,Customer,null,null,Uptown,41.9584,-87.6542,Uptown,41.9695,-87.6547,1235.385144
804340,10/17/2013 6:18,10/17/2013 6:35,2434,1023,165,Clark St & Waveland Ave,58,Ashland Ave & Armitage Ave,Customer,null,null,Lake View,41.9508,-87.6592,Logan Square,41.916,-87.6689,3944.232475
804349,10/17/2013 6:21,10/17/2013 6:35,510,818,28,Larrabee St & Menomonee St,91,Clinton St & Washington Blvd,Customer,null,null,Lincoln Park,41.9147,-87.6433,Near West Side,41.8834,-87.6412,3481.107289
804360,10/17/2013 6:25,10/17/2013 6:34,1218,537,176,Clark St & Elm St,181,LaSalle St & Illinois St,Customer,null,null,Near North Side,41.9032,-87.6313,Near North Side,41.8908,-87.6321,1388.230124
804384,10/17/2013 6:36,10/17/2013 7:07,630,1858,192,Canal St & Adams St,52,Michigan Ave & Lake St,Customer,null,null,Near West Side,41.8793,-87.6399,The Loop,41.886,-87.6241,1510.735175
