trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
208437,8/12/13 0:02,8/12/13 0:15,1127,785,35,Streeter Dr & Illinois St,26,McClurg Ct & Illinois St,Customer,null,null,Near North Side,41.8911,-87.6122,Near North Side,41.891,-87.6173,423.2968172
208438,8/12/13 0:03,8/12/13 0:38,705,2109,67,Sheffield Ave & Fullerton Ave,190,Southport Ave & Wrightwood Ave,Customer,null,null,Lincoln Park,41.9256,-87.6537,Lincoln Park,41.9289,-87.6632,865.1710636
208439,8/12/13 0:05,8/12/13 0:55,736,2963,44,State St & Randolph St,67,Sheffield Ave & Fullerton Ave,Customer,null,null,The Loop,41.8847,-87.6277,Lincoln Park,41.9256,-87.6537,5025.289585
208440,8/12/13 0:06,8/12/13 0:55,1069,2948,44,State St & Randolph St,67,Sheffield Ave & Fullerton Ave,Customer,null,null,The Loop,41.8847,-87.6277,Lincoln Park,41.9256,-87.6537,5025.289585
208441,8/12/13 0:07,8/12/13 0:41,956,2065,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.901,-87.6238,0
208442,8/12/13 0:08,8/12/13 0:41,1004,2003,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.901,-87.6238,0
208445,8/12/13 0:09,8/12/13 0:54,1009,2708,44,State St & Randolph St,67,Sheffield Ave & Fullerton Ave,Customer,null,null,The Loop,41.8847,-87.6277,Lincoln Park,41.9256,-87.6537,5025.289585
208446,8/12/13 0:10,8/12/13 0:27,1143,1027,173,Mies van der Rohe Way & Chicago Ave,126,Clark St & North Ave,Customer,null,null,Near North Side,41.8969,-87.6217,Near North Side,41.912,-87.6319,1875.015684
208447,8/12/13 0:12,8/12/13 1:20,446,4094,26,McClurg Ct & Illinois St,35,Streeter Dr & Illinois St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.8911,-87.6122,423.2968172
208448,8/12/13 0:12,8/12/13 0:25,1450,735,36,Franklin St & Jackson Blvd,33,State St & Van Buren St,Customer,null,null,The Loop,41.8777,-87.6353,The Loop,41.8772,-87.6278,623.4275964
208449,8/12/13 0:13,8/12/13 0:25,850,766,36,Franklin St & Jackson Blvd,33,State St & Van Buren St,Customer,null,null,The Loop,41.8777,-87.6353,The Loop,41.8772,-87.6278,623.4275964
208450,8/12/13 0:13,8/12/13 0:25,1367,750,90,Millennium Park,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.881,-87.6241,The Loop,41.8761,-87.6244,552.3497322
208453,8/12/13 0:17,8/12/13 0:35,358,1134,26,McClurg Ct & Illinois St,35,Streeter Dr & Illinois St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.8911,-87.6122,423.2968172
208454,8/12/13 0:17,8/12/13 1:43,1339,5144,232,Pine Grove Ave & Addison St,24,Fairbanks Ct & Grand Ave,Customer,null,null,Lake View,41.9493,-87.6463,Near North Side,41.8919,-87.6206,6723.652779
208455,8/12/13 0:17,8/12/13 6:38,239,22854,128,Damen Ave & Chicago Ave,16,Wood St & North Ave,Customer,null,null,West Town,41.8958,-87.6772,West Town,41.9103,-87.6725,1663.636091
208456,8/12/13 0:18,8/12/13 0:42,1349,1473,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.901,-87.6238,0
208457,8/12/13 0:19,8/12/13 1:42,904,4986,255,Indiana Ave & Roosevelt Rd,24,Fairbanks Ct & Grand Ave,Customer,null,null,The Loop,41.8679,-87.623,Near North Side,41.8919,-87.6206,2670.165726
