trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
363858,8/31/13 0:02,8/31/13 0:28,614,1524,35,Streeter Dr & Illinois St,76,Lake Shore Dr & Monroe St,Customer,null,null,Near North Side,41.8911,-87.6122,The Loop,41.881,-87.6167,1184.859768
363860,8/31/13 0:03,8/31/13 0:20,741,994,17,Wood St & Division St,54,Ogden Ave & Chicago Ave,Customer,null,null,West Town,41.9033,-87.6727,West Town,41.8964,-87.6541,1731.194314
363861,8/31/13 0:05,8/31/13 0:20,1580,894,17,Wood St & Division St,54,Ogden Ave & Chicago Ave,Customer,null,null,West Town,41.9033,-87.6727,West Town,41.8964,-87.6541,1731.194314
363863,8/31/13 0:05,8/31/13 0:35,201,1784,35,Streeter Dr & Illinois St,76,Lake Shore Dr & Monroe St,Customer,null,null,Near North Side,41.8911,-87.6122,The Loop,41.881,-87.6167,1184.859768
363869,8/31/13 0:07,8/31/13 0:19,73,687,17,Wood St & Division St,54,Ogden Ave & Chicago Ave,Customer,null,null,West Town,41.9033,-87.6727,West Town,41.8964,-87.6541,1731.194314
363871,8/31/13 0:08,8/31/13 0:38,429,1802,240,Sheridan Rd & Irving Park Rd,240,Sheridan Rd & Irving Park Rd,Customer,null,null,Lake View,41.9542,-87.6544,Lake View,41.9542,-87.6544,0
363874,8/31/13 0:12,8/31/13 0:25,1112,771,174,Canal St & Madison St,45,Michigan Ave & Congress Pkwy,Customer,null,null,Near West Side,41.8821,-87.6398,The Loop,41.8761,-87.6244,1442.880019
363875,8/31/13 0:12,8/31/13 0:33,1558,1291,35,Streeter Dr & Illinois St,76,Lake Shore Dr & Monroe St,Customer,null,null,Near North Side,41.8911,-87.6122,The Loop,41.881,-87.6167,1184.859768
363878,8/31/13 0:13,8/31/13 0:18,1202,296,199,Wabash Ave & Grand Ave,199,Wabash Ave & Grand Ave,Customer,null,null,Near North Side,41.8917,-87.6269,Near North Side,41.8917,-87.6269,0
363879,8/31/13 0:14,8/31/13 0:26,1511,760,36,Franklin St & Jackson Blvd,43,Michigan Ave & Washington St,Customer,null,null,The Loop,41.8777,-87.6353,The Loop,41.8839,-87.6246,1120.982477
363882,8/31/13 0:16,8/31/13 2:40,1303,8625,203,Western Ave & 21st St,203,Western Ave & 21st St,Customer,null,null,Lower West Side,41.8539,-87.6852,Lower West Side,41.8539,-87.6852,0
363883,8/31/13 0:17,8/31/13 0:30,513,814,230,Lincoln Ave & Roscoe St,219,Damen Ave & Cortland Ave,Customer,null,null,Lake View,41.9433,-87.671,Logan Square,41.916,-87.6774,3080.386416
363885,8/31/13 0:17,8/31/13 0:55,1578,2296,194,State St & Wacker Dr,247,Shore Drive & 55th St,Customer,null,null,The Loop,41.8869,-87.626,Hyde Park,41.7952,-87.5807,10854.4385
363886,8/31/13 0:18,8/31/13 0:25,1681,400,60,Dayton St & North Ave,141,Clark St & Lincoln Ave,Customer,null,null,Near North Side,41.9106,-87.6494,Lincoln Park,41.9157,-87.6346,1354.389155
