trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
863807,10/26/2013 0:02,10/26/2013 3:03,1202,10865,35,Streeter Dr & Illinois St,35,Streeter Dr & Illinois St,Customer,null,null,Near North Side,41.8911,-87.6122,Near North Side,41.8911,-87.6122,0
863814,10/26/2013 0:16,10/26/2013 0:30,2680,846,224,Halsted St & Willow St,158,Milwaukee Ave & Wabansia Ave,Customer,null,null,Lincoln Park,41.9138,-87.6488,West Town,41.9126,-87.6814,2703.619615
863817,10/26/2013 0:19,10/26/2013 0:30,126,614,69,Damen Ave & Pierce Ave,58,Ashland Ave & Armitage Ave,Customer,null,null,West Town,41.9094,-87.6777,Logan Square,41.916,-87.6689,1037.018107
863821,10/26/2013 0:23,10/26/2013 0:31,598,513,243,Lincoln Ave & Leavitt St,330,Lincoln Ave & Addison St,Customer,null,null,North Center,41.9624,-87.6841,Lake View,41.9462,-87.6733,2012.755646
863822,10/26/2013 0:24,10/26/2013 0:37,2659,791,241,Morgan St & Polk St,15,Racine Ave & 18th St,Customer,null,null,Near West Side,41.8717,-87.651,Lower West Side,41.8582,-87.6565,1572.396754
863823,10/26/2013 0:24,10/26/2013 1:13,2558,2941,26,McClurg Ct & Illinois St,47,State St & Kinzie St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.8892,-87.6277,886.9943868
863826,10/26/2013 0:25,10/26/2013 0:49,2306,1416,193,State St & 29th St,193,State St & 29th St,Customer,null,null,Douglas,41.8417,-87.6269,Douglas,41.8417,-87.6269,0
863829,10/26/2013 0:26,10/26/2013 0:43,2535,1004,26,McClurg Ct & Illinois St,110,State St & Erie St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.894,-87.6286,995.3666885
863832,10/26/2013 0:27,10/26/2013 0:44,1413,1008,26,McClurg Ct & Illinois St,110,State St & Erie St,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.894,-87.6286,995.3666885
863834,10/26/2013 0:28,10/26/2013 1:14,157,2801,140,Dearborn Pkwy & Delaware Pl,140,Dearborn Pkwy & Delaware Pl,Customer,null,null,Near North Side,41.899,-87.6299,Near North Side,41.899,-87.6299,0
863837,10/26/2013 0:28,10/26/2013 0:37,1747,529,241,Morgan St & Polk St,15,Racine Ave & 18th St,Customer,null,null,Near West Side,41.8717,-87.651,Lower West Side,41.8582,-87.6565,1572.396754
863838,10/26/2013 0:29,10/26/2013 1:15,1937,2782,140,Dearborn Pkwy & Delaware Pl,140,Dearborn Pkwy & Delaware Pl,Customer,null,null,Near North Side,41.899,-87.6299,Near North Side,41.899,-87.6299,0
863839,10/26/2013 0:29,10/26/2013 0:43,1969,820,285,Wood St & Grand Ave,305,Western Ave & Division St,Customer,null,null,West Town,41.8911,-87.672,West Town,41.9029,-87.6873,1818.650197
863846,10/26/2013 0:32,10/26/2013 1:14,724,2531,140,Dearborn Pkwy & Delaware Pl,140,Dearborn Pkwy & Delaware Pl,Customer,null,null,Near North Side,41.899,-87.6299,Near North Side,41.899,-87.6299,0
863848,10/26/2013 0:33,10/26/2013 1:15,294,2498,140,Dearborn Pkwy & Delaware Pl,140,Dearborn Pkwy & Delaware Pl,Customer,null,null,Near North Side,41.899,-87.6299,Near North Side,41.899,-87.6299,0
863849,10/26/2013 0:34,10/26/2013 0:48,126,858,58,Ashland Ave & Armitage Ave,13,Wilton Ave & Diversey Pkwy,Customer,null,null,Logan Square,41.916,-87.6689,Lincoln Park,41.9325,-87.6527,2270.94004
863851,10/26/2013 0:35,10/26/2013 0:51,2371,962,94,Lincoln Ave & Armitage Ave,36,Franklin St & Jackson Blvd,Customer,null,null,Lincoln Park,41.9183,-87.6363,The Loop,41.8777,-87.6353,4509.982121
863857,10/26/2013 0:45,10/26/2013 1:00,1886,886,59,Wabash Ave & Roosevelt Rd,15,Racine Ave & 18th St,Customer,null,null,The Loop,41.8682,-87.6263,Lower West Side,41.8582,-87.6565,2743.046624
863865,10/26/2013 0:56,10/26/2013 1:04,1561,477,67,Sheffield Ave & Fullerton Ave,166,Ashland Ave & Wrightwood Ave,Customer,null,null,Lincoln Park,41.9256,-87.6537,Lincoln Park,41.9288,-87.6685,1278.796312
863873,10/26/2013 1:11,10/26/2013 1:20,2720,543,231,Sheridan Rd & Montrose Ave,231,Sheridan Rd & Montrose Ave,Customer,null,null,Uptown,41.9617,-87.6546,Uptown,41.9617,-87.6546,0
863876,10/26/2013 1:13,10/26/2013 1:37,705,1409,144,Larrabee St & Webster Ave,69,Damen Ave & Pierce Ave,Customer,null,null,Lincoln Park,41.9217,-87.644,West Town,41.9094,-87.6777,3112.99805
863877,10/26/2013 1:18,10/26/2013 1:32,1465,881,228,Damen Ave & Melrose Ave,117,Wilton Ave & Belmont Ave,Customer,null,null,North Center,41.9406,-87.6785,Lake View,41.9402,-87.653,2111.863222
863890,10/26/2013 1:30,10/26/2013 1:36,941,336,13,Wilton Ave & Diversey Pkwy,67,Sheffield Ave & Fullerton Ave,Customer,null,null,Lincoln Park,41.9325,-87.6527,Lincoln Park,41.9256,-87.6537,770.9187798
863894,10/26/2013 1:32,10/26/2013 1:41,2064,549,14,Morgan St & 18th St,124,Damen Ave & Cullerton St,Customer,null,null,Lower West Side,41.8581,-87.6511,Lower West Side,41.855,-87.6757,2074.724058
863895,10/26/2013 1:34,10/26/2013 1:48,1389,873,13,Wilton Ave & Diversey Pkwy,176,Clark St & Elm St,Customer,null,null,Lincoln Park,41.9325,-87.6527,Near North Side,41.9032,-87.6313,3705.019676
863912,10/26/2013 1:54,10/26/2013 2:30,1465,2184,117,Wilton Ave & Belmont Ave,17,Wood St & Division St,Customer,null,null,Lake View,41.9402,-87.653,West Town,41.9033,-87.6727,4407.886067
863914,10/26/2013 1:55,10/26/2013 2:30,304,2136,117,Wilton Ave & Belmont Ave,17,Wood St & Division St,Customer,null,null,Lake View,41.9402,-87.653,West Town,41.9033,-87.6727,4407.886067
863915,10/26/2013 1:59,10/26/2013 2:16,1038,979,94,Lincoln Ave & Armitage Ave,140,Dearborn Pkwy & Delaware Pl,Customer,null,null,Lincoln Park,41.9183,-87.6363,Near North Side,41.899,-87.6299,2207.444991
863921,10/26/2013 2:16,10/26/2013 2:22,1714,321,22,May St & Taylor St,55,Halsted St & James M Rochford St,Customer,null,null,Near West Side,41.8695,-87.6555,Near West Side,41.8659,-87.6466,839.4753697
863924,10/26/2013 2:17,10/26/2013 2:41,2814,1441,332,Halsted St & Diversey Pkwy,210,Ashland Ave & Division St,Customer,null,null,Lincoln Park,41.9333,-87.6488,West Town,41.9034,-87.6693,3732.946684
