trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
420924,9/6/13 0:01,9/6/13 1:34,1423,5600,132,Wentworth Ave & 24th St,15,Racine Ave & 18th St,Customer,null,null,Armour Square,41.8492,-87.6317,Lower West Side,41.8582,-87.6565,2284.341459
420927,9/6/13 0:01,9/6/13 0:20,705,1162,118,Sedgwick St & North Ave,160,Campbell Ave & North Ave,Customer,null,null,Lincoln Park,41.9106,-87.6386,West Town,41.9105,-87.6896,4226.159667
420928,9/6/13 0:01,9/6/13 0:22,1424,1226,36,Franklin St & Jackson Blvd,178,State St & 19th St,Customer,null,null,The Loop,41.8777,-87.6353,Near West Side,41.8566,-87.6275,2432.449511
420929,9/6/13 0:01,9/6/13 0:02,1113,70,126,Clark St & North Ave,126,Clark St & North Ave,Customer,null,null,Near North Side,41.912,-87.6319,Near North Side,41.912,-87.6319,0
420930,9/6/13 0:01,9/6/13 0:10,682,542,123,California Ave & Milwaukee Ave,69,Damen Ave & Pierce Ave,Customer,null,null,Logan Square,41.9227,-87.6972,West Town,41.9094,-87.6777,2188.263559
420931,9/6/13 0:02,9/6/13 0:17,1078,896,188,Greenview Ave & Fullerton Ave,220,Hampden Ct & Diversey Pkwy,Customer,null,null,Lincoln Park,41.9253,-87.6658,Lake View,41.9326,-87.6424,2104.142126
420932,9/6/13 0:03,9/6/13 0:33,303,1818,194,State St & Wacker Dr,22,May St & Taylor St,Customer,null,null,The Loop,41.8869,-87.626,Near West Side,41.8695,-87.6555,3116.201009
420935,9/6/13 0:04,9/6/13 0:16,805,720,126,Clark St & North Ave,144,Larrabee St & Webster Ave,Customer,null,null,Near North Side,41.912,-87.6319,Lincoln Park,41.9217,-87.644,1476.932397
420937,9/6/13 0:05,9/6/13 0:18,831,785,17,Wood St & Division St,185,Stave St & Armitage Ave,Customer,null,null,West Town,41.9033,-87.6727,Logan Square,41.9177,-87.6914,2227.768808
420938,9/6/13 0:05,9/6/13 0:34,1464,1737,194,State St & Wacker Dr,22,May St & Taylor St,Customer,null,null,The Loop,41.8869,-87.626,Near West Side,41.8695,-87.6555,3116.201009
420939,9/6/13 0:06,9/6/13 0:18,393,731,17,Wood St & Division St,185,Stave St & Armitage Ave,Customer,null,null,West Town,41.9033,-87.6727,Logan Square,41.9177,-87.6914,2227.768808
420945,9/6/13 0:11,9/6/13 0:32,1107,1280,177,Theater on the Lake,76,Lake Shore Dr & Monroe St,Customer,null,null,Lincoln Park,41.9263,-87.6308,The Loop,41.881,-87.6167,5167.652998
420947,9/6/13 0:14,9/6/13 0:18,347,208,114,Sheffield Ave & Addison St,240,Sheridan Rd & Irving Park Rd,Customer,null,null,Lake View,41.9469,-87.6544,Lake View,41.9542,-87.6544,818.0557991
420949,9/6/13 0:18,9/6/13 0:46,1718,1713,144,Larrabee St & Webster Ave,144,Larrabee St & Webster Ave,Customer,null,null,Lincoln Park,41.9217,-87.644,Lincoln Park,41.9217,-87.644,0
420951,9/6/13 0:19,9/6/13 0:41,823,1301,245,Clarendon Ave & Junior Ter,245,Clarendon Ave & Junior Ter,Customer,null,null,Uptown,41.961,-87.6496,Uptown,41.961,-87.6496,0
420952,9/6/13 0:20,9/6/13 0:31,1129,679,22,May St & Taylor St,207,Emerald Ave & 28th St,Customer,null,null,Near West Side,41.8695,-87.6555,Bridgeport,41.8436,-87.6454,2997.136288
420954,9/6/13 0:21,9/6/13 0:42,1476,1236,245,Clarendon Ave & Junior Ter,245,Clarendon Ave & Junior Ter,Customer,null,null,Uptown,41.961,-87.6496,Uptown,41.961,-87.6496,0
420956,9/6/13 0:22,9/6/13 2:16,282,6835,192,Canal St & Adams St,75,Canal St & Jackson Blvd,Customer,null,null,Near West Side,41.8793,-87.6399,Near West Side,41.8781,-87.64,123.1080387
420959,9/6/13 0:24,9/6/13 0:34,1385,627,94,Lincoln Ave & Armitage Ave,153,Southport Ave & Wellington Ave,Customer,null,null,Lincoln Park,41.9183,-87.6363,Lake View,41.9357,-87.6636,2978.595348
420960,9/6/13 0:25,9/6/13 0:38,539,783,163,Paulina St & Diversey Pkwy,116,Western Ave & Winnebago Ave,Customer,null,null,Lincoln Park,41.9319,-87.6708,Logan Square,41.9155,-87.687,2260.1001
420962,9/6/13 0:26,9/6/13 0:55,964,1756,183,Damen Ave & Augusta Blvd,85,Michigan Ave & Oak St,Customer,null,null,West Town,41.8997,-87.6772,Near North Side,41.901,-87.6238,4438.046851
420966,9/6/13 0:30,9/6/13 0:48,1663,1088,130,Damen Ave & Division St,176,Clark St & Elm St,Customer,null,null,West Town,41.9033,-87.6769,Near North Side,41.9032,-87.6313,3791.769193
420969,9/6/13 0:33,9/6/13 0:44,1114,690,45,Michigan Ave & Congress Pkwy,26,McClurg Ct & Illinois St,Customer,null,null,The Loop,41.8761,-87.6244,Near North Side,41.891,-87.6173,1763.372393
420970,9/6/13 0:35,9/6/13 0:57,1107,1325,76,Lake Shore Dr & Monroe St,255,Indiana Ave & Roosevelt Rd,Customer,null,null,The Loop,41.881,-87.6167,The Loop,41.8679,-87.623,1542.971349
420972,9/6/13 0:35,9/6/13 0:39,1268,201,153,Southport Ave & Wellington Ave,190,Southport Ave & Wrightwood Ave,Customer,null,null,Lake View,41.9357,-87.6636,Lincoln Park,41.9289,-87.6632,761.9206581
420973,9/6/13 0:36,9/6/13 0:49,73,748,24,Fairbanks Ct & Grand Ave,176,Clark St & Elm St,Customer,null,null,Near North Side,41.8919,-87.6206,Near North Side,41.9032,-87.6313,1540.868311
420975,9/6/13 0:39,9/6/13 0:49,486,598,154,Southport Ave & Belmont Ave,190,Southport Ave & Wrightwood Ave,Customer,null,null,Lake View,41.9395,-87.6638,Lincoln Park,41.9289,-87.6632,1179.559398
420976,9/6/13 0:40,9/6/13 0:49,597,553,154,Southport Ave & Belmont Ave,190,Southport Ave & Wrightwood Ave,Customer,null,null,Lake View,41.9395,-87.6638,Lincoln Park,41.9289,-87.6632,1179.559398
420977,9/6/13 0:40,9/6/13 1:01,8,1239,25,Michigan Ave & Pearson St,91,Clinton St & Washington Blvd,Customer,null,null,Near North Side,41.8977,-87.6235,Near West Side,41.8834,-87.6412,2159.590256
420978,9/6/13 0:40,9/6/13 1:00,1568,1196,25,Michigan Ave & Pearson St,192,Canal St & Adams St,Customer,null,null,Near North Side,41.8977,-87.6235,Near West Side,41.8793,-87.6399,2455.669952
420979,9/6/13 0:41,9/6/13 1:01,880,1186,25,Michigan Ave & Pearson St,192,Canal St & Adams St,Customer,null,null,Near North Side,41.8977,-87.6235,Near West Side,41.8793,-87.6399,2455.669952
420981,9/6/13 0:42,9/6/13 1:00,1610,1083,25,Michigan Ave & Pearson St,192,Canal St & Adams St,Customer,null,null,Near North Side,41.8977,-87.6235,Near West Side,41.8793,-87.6399,2455.669952
420982,9/6/13 0:42,9/6/13 1:00,1347,1101,25,Michigan Ave & Pearson St,192,Canal St & Adams St,Customer,null,null,Near North Side,41.8977,-87.6235,Near West Side,41.8793,-87.6399,2455.669952
420983,9/6/13 0:43,9/6/13 1:06,1108,1433,29,Noble St & Milwaukee Ave,37,Dearborn St & Adams St,Customer,null,null,West Town,41.9007,-87.6626,The Loop,41.8794,-87.6298,3608.853401
420984,9/6/13 0:44,9/6/13 0:50,781,360,77,Clinton St & Madison St,44,State St & Randolph St,Customer,null,null,Near West Side,41.8816,-87.6413,The Loop,41.8847,-87.6277,1177.284113
