303442,8/24/2013 0:00,8/24/2013 0:22,288,1338,112,Green St & Randolph St,236,Sedgwick St & Schiller St,Customer,null,null,Near West Side,41.8841,-87.6487,Near North Side,41.9076,-87.6385,2742.93801529325
303443,8/24/2013 0:01,8/24/2013 0:37,1171,2154,220,Hampden Ct & Diversey Pkwy,15,Racine Ave & 18th St,Customer,null,null,Lake View,41.9326,-87.6424,Lower West Side,41.8582,-87.6565,8350.48237673228
303444,8/24/2013 0:01,8/24/2013 0:16,879,905,112,Green St & Randolph St,236,Sedgwick St & Schiller St,Customer,null,null,Near West Side,41.8841,-87.6487,Near North Side,41.9076,-87.6385,2742.93801529325
303445,8/24/2013 0:01,8/24/2013 0:20,549,1172,166,Ashland Ave & Wrightwood Ave,234,Clark St & Montrose Ave,Customer,null,null,Lincoln Park,41.9288,-87.6685,Uptown,41.9616,-87.666,3644.26860024766
303446,8/24/2013 0:01,8/24/2013 0:37,106,2160,220,Hampden Ct & Diversey Pkwy,15,Racine Ave & 18th St,Customer,null,null,Lake View,41.9326,-87.6424,Lower West Side,41.8582,-87.6565,8350.48237673228
303449,8/24/2013 0:02,8/24/2013 0:08,1727,356,109,900 W Harrison,22,May St & Taylor St,Customer,null,null,Near West Side,41.8747,-87.65,Near West Side,41.8695,-87.6555,733.952089075495
303450,8/24/2013 0:02,8/24/2013 0:09,319,397,109,900 W Harrison,22,May St & Taylor St,Customer,null,null,Near West Side,41.8747,-87.65,Near West Side,41.8695,-87.6555,733.952089075495
303451,8/24/2013 0:02,8/24/2013 0:15,330,777,26,McClurg Ct & Illinois St,68,Clinton St & Tilden St,Customer,null,null,Near North Side,41.891,-87.6173,Near West Side,41.8759,-87.6408,2574.67592726273
303453,8/24/2013 0:03,8/24/2013 0:26,345,1399,26,McClurg Ct & Illinois St,126,Clark St & North Ave,Customer,null,null,Near North Side,41.891,-87.6173,Near North Side,41.912,-87.6319,2625.43212230549
303455,8/24/2013 0:04,8/24/2013 0:35,775,1862,69,Damen Ave & Pierce Ave,165,Clark St & Waveland Ave,Customer,null,null,West Town,41.9094,-87.6777,Lake View,41.9508,-87.6592,4846.46608167882
303456,8/24/2013 0:05,8/24/2013 1:01,233,3384,45,Michigan Ave & Congress Pkwy,177,Theater on the Lake,Customer,null,null,The Loop,41.8761,-87.6244,Lincoln Park,41.9263,-87.6308,5602.28154070907
303457,8/24/2013 0:05,8/24/2013 1:01,344,3384,45,Michigan Ave & Congress Pkwy,177,Theater on the Lake,Customer,null,null,The Loop,41.8761,-87.6244,Lincoln Park,41.9263,-87.6308,5602.28154070907
303458,8/24/2013 0:05,8/24/2013 0:17,601,719,210,Ashland Ave & Division St,123,California Ave & Milwaukee Ave,Customer,null,null,West Town,41.9034,-87.6693,Logan Square,41.9227,-87.6972,3147.20347422829
303459,8/24/2013 0:06,8/24/2013 0:36,429,1798,69,Damen Ave & Pierce Ave,165,Clark St & Waveland Ave,Customer,null,null,West Town,41.9094,-87.6777,Lake View,41.9508,-87.6592,4846.46608167882
303461,8/24/2013 0:06,8/24/2013 0:37,1120,1831,220,Hampden Ct & Diversey Pkwy,171,May St & Cullerton St,Customer,null,null,Lake View,41.9326,-87.6424,Lower West Side,41.8551,-87.6541,8661.23328415998
303462,8/24/2013 0:07,8/24/2013 0:30,1557,1414,85,Michigan Ave & Oak St,126,Clark St & North Ave,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.912,-87.6319,1398.37709619151
303464,8/24/2013 0:07,8/24/2013 0:30,1141,1360,85,Michigan Ave & Oak St,126,Clark St & North Ave,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.912,-87.6319,1398.37709619151
303465,8/24/2013 0:07,8/24/2013 0:26,362,1150,230,Lincoln Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Customer,null,null,Lake View,41.9433,-87.671,Lake View,41.9433,-87.671,0
303468,8/24/2013 0:11,8/24/2013 0:19,402,461,72,State St & 16th St,147,Indiana Ave & 26th St,Customer,null,null,Near South Side,41.8601,-87.6277,Douglas,41.8457,-87.6225,1660.04093125483
303469,8/24/2013 0:14,8/24/2013 0:34,1138,1247,210,Ashland Ave & Division St,28,Larrabee St & Menomonee St,Customer,null,null,West Town,41.9034,-87.6693,Lincoln Park,41.9147,-87.6433,2491.45172023949
303471,8/24/2013 0:16,8/24/2013 0:54,1447,2258,35,Streeter Dr & Illinois St,74,Kingsbury St & Erie St,Customer,null,null,Near North Side,41.8911,-87.6122,Near North Side,41.8938,-87.6419,2479.94203206303
