trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
600909,9/27/13 0:00,9/27/13 0:17,280,1020,13,Wilton Ave & Diversey Pkwy,260,Kedzie Ave & Milwaukee Ave,Customer,null,null,Lincoln Park,41.9325,-87.6527,Logan Square,41.9296,-87.7079,4587.902658
600910,9/27/13 0:00,9/27/13 0:15,284,883,165,Clark St & Waveland Ave,156,Clark St & Wellington Ave,Customer,null,null,Lake View,41.9508,-87.6592,Lake View,41.9365,-87.6475,1856.738517
600911,9/27/13 0:00,9/27/13 0:15,1966,888,165,Clark St & Waveland Ave,156,Clark St & Wellington Ave,Customer,null,null,Lake View,41.9508,-87.6592,Lake View,41.9365,-87.6475,1856.738517
600913,9/27/13 0:01,9/27/13 0:29,1815,1718,173,Mies van der Rohe Way & Chicago Ave,140,Dearborn Pkwy & Delaware Pl,Customer,null,null,Near North Side,41.8969,-87.6217,Near North Side,41.899,-87.6299,718.0419392
600914,9/27/13 0:01,9/27/13 0:29,2370,1707,173,Mies van der Rohe Way & Chicago Ave,140,Dearborn Pkwy & Delaware Pl,Customer,null,null,Near North Side,41.8969,-87.6217,Near North Side,41.899,-87.6299,718.0419392
600918,9/27/13 0:01,9/27/13 0:19,2087,1024,131,Lincoln Ave & Belmont Ave,220,Hampden Ct & Diversey Pkwy,Customer,null,null,Lake View,41.9394,-87.6684,Lake View,41.9326,-87.6424,2282.718411
600923,9/27/13 0:04,9/27/13 0:18,1661,896,131,Lincoln Ave & Belmont Ave,220,Hampden Ct & Diversey Pkwy,Customer,null,null,Lake View,41.9394,-87.6684,Lake View,41.9326,-87.6424,2282.718411
600924,9/27/13 0:04,9/27/13 0:26,807,1317,196,Cityfront Plaza & N Water St,26,McClurg Ct & Illinois St,Customer,null,null,Near North Side,41.8899,-87.622,Near North Side,41.891,-87.6173,409.801098
600926,9/27/13 0:04,9/27/13 0:11,1059,439,71,Morgan St & Lake St,32,Racine Ave & Congress Pkwy,Customer,null,null,Near West Side,41.8855,-87.6523,Near West Side,41.8746,-87.657,1266.63201
600928,9/27/13 0:05,9/27/13 0:24,178,1143,302,Sheffield Ave & Wrightwood Ave,160,Campbell Ave & North Ave,Customer,null,null,Lincoln Park,41.9287,-87.6538,West Town,41.9105,-87.6896,3585.791059
600934,9/27/13 0:07,9/27/13 0:25,2344,1077,90,Millennium Park,33,State St & Van Buren St,Customer,null,null,The Loop,41.881,-87.6241,The Loop,41.8772,-87.6278,529.4551222
600936,9/27/13 0:08,9/27/13 0:15,2280,378,115,Sheffield Ave & Wellington Ave,153,Southport Ave & Wellington Ave,Customer,null,null,Lake View,41.9363,-87.6536,Lake View,41.9357,-87.6636,832.1734783
600937,9/27/13 0:09,9/27/13 0:26,784,1001,90,Millennium Park,33,State St & Van Buren St,Customer,null,null,The Loop,41.881,-87.6241,The Loop,41.8772,-87.6278,529.4551222
600939,9/27/13 0:11,9/27/13 0:18,1921,386,303,Broadway & Cornelia Ave,165,Clark St & Waveland Ave,Customer,null,null,Lake View,41.9455,-87.646,Lake View,41.9508,-87.6592,1240.521072
600941,9/27/13 0:13,9/27/13 0:48,1262,2099,300,Broadway & Barry Ave,85,Michigan Ave & Oak St,Customer,null,null,Lake View,41.9377,-87.6441,Near North Side,41.901,-87.6238,4417.692127
600942,9/27/13 0:13,9/27/13 0:45,2263,1922,300,Broadway & Barry Ave,85,Michigan Ave & Oak St,Customer,null,null,Lake View,41.9377,-87.6441,Near North Side,41.901,-87.6238,4417.692127
600943,9/27/13 0:13,9/27/13 1:38,1024,5069,47,State St & Kinzie St,47,State St & Kinzie St,Customer,null,null,Near North Side,41.8892,-87.6277,Near North Side,41.8892,-87.6277,0
600945,9/27/13 0:14,9/27/13 0:36,1520,1326,283,LaSalle St & Jackson Blvd,181,LaSalle St & Illinois St,Customer,null,null,The Loop,41.8782,-87.632,Near North Side,41.8908,-87.6321,1397.176487
600946,9/27/13 0:14,9/27/13 0:48,291,2049,300,Broadway & Barry Ave,85,Michigan Ave & Oak St,Customer,null,null,Lake View,41.9377,-87.6441,Near North Side,41.901,-87.6238,4417.692127
600952,9/27/13 0:21,9/27/13 0:49,821,1641,67,Sheffield Ave & Fullerton Ave,244,Ravenswood Ave & Irving Park Rd,Customer,null,null,Lincoln Park,41.9256,-87.6537,North Center,41.9547,-87.6739,3640.167813
600956,9/27/13 0:24,9/27/13 0:49,844,1500,67,Sheffield Ave & Fullerton Ave,244,Ravenswood Ave & Irving Park Rd,Customer,null,null,Lincoln Park,41.9256,-87.6537,North Center,41.9547,-87.6739,3640.167813
600957,9/27/13 0:24,9/27/13 0:45,1647,1263,194,State St & Wacker Dr,35,Streeter Dr & Illinois St,Customer,null,null,The Loop,41.8869,-87.626,Near North Side,41.8911,-87.6122,1238.825084
600958,9/27/13 0:24,9/27/13 0:30,2128,340,184,State St & 35th St,278,Wallace Ave & 35th St,Customer,null,null,Douglas,41.831,-87.6269,Bridgeport,41.8306,-87.6413,1197.906449
600959,9/27/13 0:25,9/27/13 0:45,38,1231,194,State St & Wacker Dr,35,Streeter Dr & Illinois St,Customer,null,null,The Loop,41.8869,-87.626,Near North Side,41.8911,-87.6122,1238.825084
600960,9/27/13 0:26,9/27/13 0:45,1238,1152,194,State St & Wacker Dr,35,Streeter Dr & Illinois St,Customer,null,null,The Loop,41.8869,-87.626,Near North Side,41.8911,-87.6122,1238.825084
600964,9/27/13 0:33,9/27/13 0:39,1646,336,184,State St & 35th St,278,Wallace Ave & 35th St,Customer,null,null,Douglas,41.831,-87.6269,Bridgeport,41.8306,-87.6413,1197.906449
600969,9/27/13 0:38,9/27/13 1:10,2172,1960,181,LaSalle St & Illinois St,66,Clinton St & Lake St,Customer,null,null,Near North Side,41.8908,-87.6321,Near West Side,41.8858,-87.6414,946.9965412
600970,9/27/13 0:38,9/27/13 0:51,1988,789,163,Paulina St & Diversey Pkwy,116,Western Ave & Winnebago Ave,Customer,null,null,Lincoln Park,41.9319,-87.6708,Logan Square,41.9155,-87.687,2260.1001
600976,9/27/13 0:43,9/27/13 1:00,1520,1024,181,LaSalle St & Illinois St,16,Wood St & North Ave,Customer,null,null,Near North Side,41.8908,-87.6321,West Town,41.9103,-87.6725,3999.908859
600977,9/27/13 0:45,9/27/13 1:12,1135,1619,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.901,-87.6238,0
600979,9/27/13 0:45,9/27/13 1:12,1760,1623,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.901,-87.6238,0
600980,9/27/13 0:45,9/27/13 0:48,83,125,312,Clarendon Ave & Gordon Ter,254,Pine Grove Ave & Irving Park Rd,Customer,null,null,Uptown,41.9579,-87.6495,Lake View,41.9544,-87.648,407.1349651
600982,9/27/13 0:48,9/27/13 1:09,802,1244,85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.901,-87.6238,0
600984,9/27/13 0:49,9/27/13 1:11,1511,1322,85,Michigan Ave & Oak St,300,Broadway & Barry Ave,Customer,null,null,Near North Side,41.901,-87.6238,Lake View,41.9377,-87.6441,4417.692127
600987,9/27/13 0:54,9/27/13 1:08,2078,860,211,St Clair St & Erie St,48,Larrabee St & Kingsbury St,Customer,null,null,Near North Side,41.8944,-87.6227,Near North Side,41.8978,-87.6429,1717.992377
600989,9/27/13 0:55,9/27/13 1:12,2025,1018,211,St Clair St & Erie St,255,Indiana Ave & Roosevelt Rd,Customer,null,null,Near North Side,41.8944,-87.6227,The Loop,41.8679,-87.623,2950.211987
600990,9/27/13 1:01,9/27/13 1:31,1921,1805,165,Clark St & Waveland Ave,160,Campbell Ave & North Ave,Customer,null,null,Lake View,41.9508,-87.6592,West Town,41.9105,-87.6896,5131.515463
600991,9/27/13 1:01,9/27/13 1:32,392,1820,165,Clark St & Waveland Ave,160,Campbell Ave & North Ave,Customer,null,null,Lake View,41.9508,-87.6592,West Town,41.9105,-87.6896,5131.515463
600993,9/27/13 1:07,9/27/13 1:15,2474,522,148,State St & 33rd St,184,State St & 35th St,Customer,null,null,Douglas,41.8347,-87.6258,Douglas,41.831,-87.6269,419.7569224
600995,9/27/13 1:09,9/27/13 1:35,1581,1552,35,Streeter Dr & Illinois St,44,State St & Randolph St,Customer,null,null,Near North Side,41.8911,-87.6122,The Loop,41.8847,-87.6277,1469.050511
600996,9/27/13 1:09,9/27/13 1:37,514,1696,240,Sheridan Rd & Irving Park Rd,303,Broadway & Cornelia Ave,Customer,null,null,Lake View,41.9542,-87.6544,Lake View,41.9455,-87.646,1195.407225
600997,9/27/13 1:10,9/27/13 1:35,1238,1512,35,Streeter Dr & Illinois St,44,State St & Randolph St,Customer,null,null,Near North Side,41.8911,-87.6122,The Loop,41.8847,-87.6277,1469.050511
600998,9/27/13 1:10,9/27/13 1:24,468,834,47,State St & Kinzie St,33,State St & Van Buren St,Customer,null,null,Near North Side,41.8892,-87.6277,The Loop,41.8772,-87.6278,1332.794712
600999,9/27/13 1:10,9/27/13 2:01,593,3105,44,State St & Randolph St,44,State St & Randolph St,Customer,null,null,The Loop,41.8847,-87.6277,The Loop,41.8847,-87.6277,0
