trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
1023304,11/26/2013 1:47,11/26/2013 1:52,84,310,198,Halsted St & Madison St,80,Aberdeen St & Madison St,Customer,null,null,Near West Side,41.8817,-87.6478,Near West Side,41.8815,-87.6548,577.783732
1023305,11/26/2013 2:14,11/26/2013 2:19,694,280,17,Wood St & Division St,69,Damen Ave & Pierce Ave,Customer,null,null,West Town,41.9033,-87.6727,West Town,41.9094,-87.6777,790.5376234
1023388,11/26/2013 6:27,11/26/2013 6:44,1316,990,175,Wells St & Polk St,52,Michigan Ave & Lake St,Customer,null,null,The Loop,41.8724,-87.6335,The Loop,41.886,-87.6241,1705.4465
1023567,11/26/2013 7:19,11/26/2013 7:38,1079,1090,225,Halsted St & Dickens Ave,73,Jefferson St & Monroe St,Customer,null,null,Lincoln Park,41.9199,-87.6488,Near West Side,41.8804,-87.6427,4417.814176
1023570,11/26/2013 7:20,11/26/2013 7:28,1414,456,146,Loomis St & Jackson Blvd,134,Peoria St & Jackson Blvd,Customer,null,null,Near West Side,41.8779,-87.662,Near West Side,41.8778,-87.6496,1027.384358
1023709,11/26/2013 7:47,11/26/2013 8:09,1650,1301,85,Michigan Ave & Oak St,75,Canal St & Jackson Blvd,Customer,null,null,Near North Side,41.901,-87.6238,Near West Side,41.8781,-87.64,2869.266965
1023780,11/26/2013 7:59,11/26/2013 8:10,1645,693,192,Canal St & Adams St,24,Fairbanks Ct & Grand Ave,Customer,null,null,Near West Side,41.8793,-87.6399,Near North Side,41.8919,-87.6206,2126.47923
1023836,11/26/2013 8:04,11/26/2013 8:14,1021,634,211,St Clair St & Erie St,211,St Clair St & Erie St,Customer,null,null,Near North Side,41.8944,-87.6227,Near North Side,41.8944,-87.6227,0
1023884,11/26/2013 8:09,11/26/2013 8:27,2552,1068,280,Morgan St & 31st St,108,Halsted St & Polk St,Customer,null,null,Bridgeport,41.8378,-87.6511,Near West Side,41.8718,-87.6466,3799.259607
1023902,11/26/2013 8:12,11/26/2013 8:28,928,962,170,Clinton St & 18th St,90,Millennium Park,Customer,null,null,Lower West Side,41.8579,-87.6408,The Loop,41.881,-87.6241,2916.224449
1023958,11/26/2013 8:18,11/26/2013 8:27,1650,553,75,Canal St & Jackson Blvd,90,Millennium Park,Customer,null,null,Near West Side,41.8781,-87.64,The Loop,41.881,-87.6241,1359.436181
1023961,11/26/2013 8:18,11/26/2013 8:28,581,608,331,Halsted St & Blackhawk St,56,Desplaines St & Kinzie St,Customer,null,null,Near North Side,41.9085,-87.6486,Near West Side,41.8887,-87.6444,2228.259612
1024000,11/26/2013 8:24,11/26/2013 8:39,491,913,15,Racine Ave & 18th St,36,Franklin St & Jackson Blvd,Customer,null,null,Lower West Side,41.8582,-87.6565,The Loop,41.8777,-87.6353,2791.406528
1024032,11/26/2013 8:26,11/26/2013 9:00,1645,2023,24,Fairbanks Ct & Grand Ave,97,Museum Campus,Customer,null,null,Near North Side,41.8919,-87.6206,Near South Side,41.8652,-87.6178,2969.330306
1024040,11/26/2013 8:27,11/26/2013 9:00,2577,1990,24,Fairbanks Ct & Grand Ave,97,Museum Campus,Customer,null,null,Near North Side,41.8919,-87.6206,Near South Side,41.8652,-87.6178,2969.330306
1024042,11/26/2013 8:27,11/26/2013 8:44,1333,1003,254,Pine Grove Ave & Irving Park Rd,141,Clark St & Lincoln Ave,Customer,null,null,Lake View,41.9544,-87.648,Lincoln Park,41.9157,-87.6346,4440.07369
1024142,11/26/2013 8:41,11/26/2013 8:47,1461,377,91,Clinton St & Washington Blvd,88,May St & Randolph St,Customer,null,null,Near West Side,41.8834,-87.6412,Near West Side,41.884,-87.6557,1206.796118
1024178,11/26/2013 8:45,11/26/2013 8:55,1333,647,141,Clark St & Lincoln Ave,212,Wells St & Ohio St,Customer,null,null,Lincoln Park,41.9157,-87.6346,Near North Side,41.8899,-87.6343,2860.89237
1024239,11/26/2013 8:55,11/26/2013 9:07,2465,721,283,LaSalle St & Jackson Blvd,346,Ada St & Washington Blvd,Customer,null,null,The Loop,41.8782,-87.632,Near West Side,41.8828,-87.6612,2480.117223
1024243,11/26/2013 8:56,11/26/2013 10:37,2196,6056,323,Sheridan Rd & Lawrence Ave,251,Clarendon Ave & Leland Ave,Customer,null,null,Uptown,41.9695,-87.6547,Uptown,41.968,-87.65,425.1308262
1024340,11/26/2013 9:14,11/26/2013 9:27,174,744,75,Canal St & Jackson Blvd,100,Orleans St & Merchandise Mart Plaza,Customer,null,null,Near West Side,41.8781,-87.64,Near North Side,41.8882,-87.6364,1160.522137
1024347,11/26/2013 9:15,11/26/2013 9:25,1727,611,331,Halsted St & Blackhawk St,74,Kingsbury St & Erie St,Customer,null,null,Near North Side,41.9085,-87.6486,Near North Side,41.8938,-87.6419,1724.926709
