trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
1038365,12/2/2013 1:03,12/2/2013 1:24,2836,1270,85,Michigan Ave & Oak St,140,Dearborn Pkwy & Delaware Pl,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.899,-87.6299,554.6397737
1038366,12/2/2013 1:07,12/2/2013 1:24,2334,1067,85,Michigan Ave & Oak St,140,Dearborn Pkwy & Delaware Pl,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.899,-87.6299,554.6397737
1038367,12/2/2013 1:10,12/2/2013 1:17,2986,429,13,Wilton Ave & Diversey Pkwy,117,Wilton Ave & Belmont Ave,Customer,null,null,Lincoln Park,41.9325,-87.6527,Lake View,41.9402,-87.653,853.5443858
1038368,12/2/2013 1:30,12/2/2013 1:45,933,926,140,Dearborn Pkwy & Delaware Pl,106,State St & Pearson St,Customer,null,null,Near North Side,41.899,-87.6299,Near North Side,41.8974,-87.6287,199.9996609
1038369,12/2/2013 1:30,12/2/2013 1:45,524,923,140,Dearborn Pkwy & Delaware Pl,106,State St & Pearson St,Customer,null,null,Near North Side,41.899,-87.6299,Near North Side,41.8974,-87.6287,199.9996609
1038372,12/2/2013 1:49,12/2/2013 1:56,2262,431,156,Clark St & Wellington Ave,94,Lincoln Ave & Armitage Ave,Customer,null,null,Lake View,41.9365,-87.6475,Lincoln Park,41.9183,-87.6363,2225.788855
1038377,12/2/2013 3:34,12/2/2013 3:50,812,927,128,Damen Ave & Chicago Ave,124,Damen Ave & Cullerton St,Customer,null,null,West Town,41.8958,-87.6772,Lower West Side,41.855,-87.6757,4524.616711
1038381,12/2/2013 4:38,12/2/2013 4:55,1860,1050,128,Damen Ave & Chicago Ave,106,State St & Pearson St,Customer,null,null,West Town,41.8958,-87.6772,Near North Side,41.8974,-87.6287,4028.912361
1038400,12/2/2013 5:43,12/2/2013 5:55,841,701,303,Broadway & Cornelia Ave,251,Clarendon Ave & Leland Ave,Customer,null,null,Lake View,41.9455,-87.646,Uptown,41.968,-87.65,2516.422389
1038464,12/2/2013 6:28,12/2/2013 6:35,189,427,58,Ashland Ave & Armitage Ave,327,Sheffield Ave & Webster Ave,Customer,null,null,Logan Square,41.916,-87.6689,Lincoln Park,41.9217,-87.6537,1406.858231
