1090852,12/20/2013 1:13,12/20/2013 1:31,1554,1104,190,Southport Ave & Wrightwood Ave,238,Ravenswood Ave & Montrose Ave,Customer,null,null,Lincoln Park,41.9289,-87.6632,Lake View,41.9616,-87.6744,3752.58358718804
1090857,12/20/2013 1:42,12/20/2013 1:50,1523,469,14,Morgan St & 18th St,137,Morgan Ave & 14th Pl,Customer,null,null,Lower West Side,41.8581,-87.6511,Near West Side,41.8624,-87.6511,476.715762781794
1090862,12/20/2013 3:10,12/20/2013 3:14,2728,264,240,Sheridan Rd & Irving Park Rd,292,Southport Ave & Clark St,Customer,null,null,Lake View,41.9542,-87.6544,Uptown,41.9571,-87.6642,870.885039048845
1090893,12/20/2013 5:56,12/20/2013 5:57,1087,70,305,Western Ave & Division St,305,Western Ave & Division St,Customer,null,null,West Town,41.9029,-87.6873,West Town,41.9029,-87.6873,0
1090901,12/20/2013 6:10,12/20/2013 6:23,1610,730,130,Damen Ave & Division St,93,Sheffield Ave & Willow St,Customer,null,null,West Town,41.9033,-87.6769,Lincoln Park,41.9137,-87.6529,2307.66200799713
1090914,12/20/2013 6:25,12/20/2013 6:39,695,836,192,Canal St & Adams St,26,McClurg Ct & Illinois St,Customer,null,null,Near West Side,41.8793,-87.6399,Near North Side,41.891,-87.6173,2286.35835684787
1090920,12/20/2013 6:31,12/20/2013 6:42,340,684,91,Clinton St & Washington Blvd,26,McClurg Ct & Illinois St,Customer,null,null,Near West Side,41.8834,-87.6412,Near North Side,41.891,-87.6173,2155.22509129616
1090943,12/20/2013 6:41,12/20/2013 6:52,2029,608,44,State St & Randolph St,26,McClurg Ct & Illinois St,Customer,null,null,The Loop,41.8847,-87.6277,Near North Side,41.891,-87.6173,1112.62026140042
1091038,12/20/2013 7:18,12/20/2013 7:32,1194,833,174,Canal St & Madison St,99,Lake Shore Dr & Ohio St,Customer,null,null,Near West Side,41.8821,-87.6398,Near North Side,41.8926,-87.6145,2403.79555651647
1091075,12/20/2013 7:34,12/20/2013 7:46,830,703,158,Milwaukee Ave & Wabansia Ave,128,Damen Ave & Chicago Ave,Customer,null,null,West Town,41.9126,-87.6814,West Town,41.8958,-87.6772,1902.95625052444
1091125,12/20/2013 7:47,12/20/2013 8:01,1806,889,192,Canal St & Adams St,331,Halsted St & Blackhawk St,Customer,null,null,Near West Side,41.8793,-87.6399,Near North Side,41.9085,-87.6486,3331.24123517073
1091224,12/20/2013 8:07,12/20/2013 8:20,1636,767,285,Wood St & Grand Ave,66,Clinton St & Lake St,Customer,null,null,West Town,41.8911,-87.672,Near West Side,41.8858,-87.6414,2610.775696247
1091247,12/20/2013 8:12,12/20/2013 8:17,841,290,192,Canal St & Adams St,80,Aberdeen St & Madison St,Customer,null,null,Near West Side,41.8793,-87.6399,Near West Side,41.8815,-87.6548,1257.15578298808
1091315,12/20/2013 8:28,12/20/2013 8:49,284,1227,220,Hampden Ct & Diversey Pkwy,181,LaSalle St & Illinois St,Customer,null,null,Lake View,41.9326,-87.6424,Near North Side,41.8908,-87.6321,4728.91039005763
1091336,12/20/2013 8:32,12/20/2013 8:37,1359,307,288,Larrabee St & Armitage Ave,27,Larrabee St & North Ave,Customer,null,null,Lincoln Park,41.918,-87.6437,Near North Side,41.9102,-87.6435,862.045090780015
1091374,12/20/2013 8:40,12/20/2013 8:55,595,915,25,Michigan Ave & Pearson St,37,Dearborn St & Adams St,Customer,null,null,Near North Side,41.8977,-87.6235,The Loop,41.8794,-87.6298,2098.7763981204
1091466,12/20/2013 9:06,12/20/2013 9:16,2106,542,188,Greenview Ave & Fullerton Ave,20,Sheffield Ave & Kingsbury St,Customer,null,null,Lincoln Park,41.9253,-87.6658,Near North Side,41.9096,-87.6535,2024.1880375122
1091487,12/20/2013 9:17,12/20/2013 9:38,830,1239,128,Damen Ave & Chicago Ave,194,State St & Wacker Dr,Customer,null,null,West Town,41.8958,-87.6772,The Loop,41.8869,-87.626,4361.6816959634
1091488,12/20/2013 9:18,12/20/2013 9:42,2080,1419,74,Kingsbury St & Erie St,210,Ashland Ave & Division St,Customer,null,null,Near North Side,41.8938,-87.6419,West Town,41.9034,-87.6693,2516.19347570552
1091518,12/20/2013 9:28,12/20/2013 9:58,476,1817,192,Canal St & Adams St,97,Museum Campus,Customer,null,null,Near West Side,41.8793,-87.6399,Near South Side,41.8652,-87.6178,2410.9277872387
1091529,12/20/2013 9:30,12/20/2013 9:58,1341,1670,192,Canal St & Adams St,97,Museum Campus,Customer,null,null,Near West Side,41.8793,-87.6399,Near South Side,41.8652,-87.6178,2410.9277872387
1091587,12/20/2013 10:01,12/20/2013 10:07,2765,417,110,State St & Erie St,44,State St & Randolph St,Customer,null,null,Near North Side,41.894,-87.6286,The Loop,41.8847,-87.6277,1029.48033421809
1091598,12/20/2013 10:04,12/20/2013 10:15,940,623,174,Canal St & Madison St,108,Halsted St & Polk St,Customer,null,null,Near West Side,41.8821,-87.6398,Near West Side,41.8718,-87.6466,1271.08763787837
1091685,12/20/2013 10:37,12/20/2013 10:46,1472,574,77,Clinton St & Madison St,215,Damen Ave & Madison St,Customer,null,null,Near West Side,41.8816,-87.6413,Near West Side,41.8814,-87.6749,2793.40860033705
1091711,12/20/2013 10:55,12/20/2013 11:07,642,735,91,Clinton St & Washington Blvd,196,Cityfront Plaza & N Water St,Customer,null,null,Near West Side,41.8834,-87.6412,Near North Side,41.8899,-87.622,1747.42693818191
1091737,12/20/2013 11:16,12/20/2013 11:37,2553,1239,183,Damen Ave & Augusta Blvd,224,Halsted St & Willow St,Customer,null,null,West Town,41.8997,-87.6772,Lincoln Park,41.9138,-87.6488,2826.73513189034
1091777,12/20/2013 11:45,12/20/2013 11:57,422,732,91,Clinton St & Washington Blvd,211,St Clair St & Erie St,Customer,null,null,Near West Side,41.8834,-87.6412,Near North Side,41.8944,-87.6227,1967.36085782922
1091803,12/20/2013 11:56,12/20/2013 12:10,98,827,116,Western Ave & Winnebago Ave,260,Kedzie Ave & Milwaukee Ave,Customer,null,null,Logan Square,41.9155,-87.687,Logan Square,41.9296,-87.7079,2325.6110503857
1091831,12/20/2013 12:04,12/20/2013 12:53,449,2913,90,Millennium Park,27,Larrabee St & North Ave,Customer,null,null,The Loop,41.881,-87.6241,Near North Side,41.9102,-87.6435,3619.29597665942
1091845,12/20/2013 12:08,12/20/2013 12:18,1188,609,90,Millennium Park,85,Michigan Ave & Oak St,Customer,null,null,The Loop,41.881,-87.6241,Near North Side,41.901,-87.6238,2213.65014406801
1091923,12/20/2013 12:29,12/20/2013 12:38,1188,554,85,Michigan Ave & Oak St,199,Wabash Ave & Grand Ave,Customer,null,null,Near North Side,41.901,-87.6238,Near North Side,41.8917,-87.6269,1057.38330780695
1091925,12/20/2013 12:32,12/20/2013 12:42,801,621,283,LaSalle St & Jackson Blvd,49,Dearborn St & Monroe St,Customer,null,null,The Loop,41.8782,-87.632,The Loop,41.8813,-87.6295,405.25543183889
1091963,12/20/2013 12:54,12/20/2013 13:03,2177,518,288,Larrabee St & Armitage Ave,67,Sheffield Ave & Fullerton Ave,Customer,null,null,Lincoln Park,41.918,-87.6437,Lincoln Park,41.9256,-87.6537,1187.6625267039
1091971,12/20/2013 12:57,12/20/2013 13:20,1527,1349,93,Sheffield Ave & Willow St,305,Western Ave & Division St,Customer,null,null,Lincoln Park,41.9137,-87.6529,West Town,41.9029,-87.6873,3097.30791187916
1091983,12/20/2013 13:04,12/20/2013 13:11,1054,409,291,Wells St & Evergreen Ave,60,Dayton St & North Ave,Customer,null,null,Near North Side,41.9067,-87.6348,Near North Side,41.9106,-87.6494,1284.13106865404
1092002,12/20/2013 13:09,12/20/2013 13:19,2990,600,134,Peoria St & Jackson Blvd,57,Clinton St & Roosevelt Rd,Customer,null,null,Near West Side,41.8778,-87.6496,Near West Side,41.8671,-87.6411,1377.51403152304
1092020,12/20/2013 13:16,12/20/2013 13:34,2177,1060,67,Sheffield Ave & Fullerton Ave,254,Pine Grove Ave & Irving Park Rd,Customer,null,null,Lincoln Park,41.9256,-87.6537,Lake View,41.9544,-87.648,3231.1156251181
1092063,12/20/2013 13:38,12/21/2013 8:13,449,66905,27,Larrabee St & North Ave,46,Wells St & Walton St,Customer,null,null,Near North Side,41.9102,-87.6435,Near North Side,41.8999,-87.6344,1367.51375154267
1092072,12/20/2013 13:42,12/20/2013 14:11,1527,1784,305,Western Ave & Division St,242,Damen Ave & Leland Ave,Customer,null,null,West Town,41.9029,-87.6873,Lincoln Square,41.9671,-87.679,7163.66108087867
1092138,12/20/2013 14:15,12/20/2013 14:22,1054,432,60,Dayton St & North Ave,291,Wells St & Evergreen Ave,Customer,null,null,Near North Side,41.9106,-87.6494,Near North Side,41.9067,-87.6348,1284.1310686541
1092140,12/20/2013 14:16,12/20/2013 15:08,810,3133,62,McCormick Place,62,McCormick Place,Customer,null,null,Near South Side,41.8514,-87.6188,Near South Side,41.8514,-87.6188,0
1092147,12/20/2013 14:22,12/20/2013 14:31,152,562,194,State St & Wacker Dr,91,Clinton St & Washington Blvd,Customer,null,null,The Loop,41.8869,-87.626,Near West Side,41.8834,-87.6412,1315.20827176407
1092151,12/20/2013 14:24,12/20/2013 14:45,1973,1253,200,King Dr & 47th St,184,State St & 35th St,Customer,null,null,Grand Boulevard,41.8099,-87.6163,Douglas,41.831,-87.6269,2512.86938153027
1092152,12/20/2013 14:25,12/21/2013 1:10,2185,38720,193,State St & 29th St,193,State St & 29th St,Customer,null,null,Douglas,41.8417,-87.6269,Douglas,41.8417,-87.6269,0
1092175,12/20/2013 14:30,12/20/2013 14:54,2818,1417,256,Broadway & Sheridan Rd,332,Halsted St & Diversey Pkwy,Customer,null,null,Uptown,41.9528,-87.65,Lincoln Park,41.9333,-87.6488,2167.48303419744
1092207,12/20/2013 14:40,12/20/2013 14:53,1285,799,57,Clinton St & Roosevelt Rd,21,Aberdeen St & Jackson Blvd,Customer,null,null,Near West Side,41.8671,-87.6411,Near West Side,41.8777,-87.6548,1637.60047838028
1092246,12/20/2013 14:59,12/20/2013 15:09,764,606,130,Damen Ave & Division St,116,Western Ave & Winnebago Ave,Customer,null,null,West Town,41.9033,-87.6769,Logan Square,41.9155,-87.687,1595.46184983838
1092285,12/20/2013 15:14,12/20/2013 15:20,50,336,283,LaSalle St & Jackson Blvd,174,Canal St & Madison St,Customer,null,null,The Loop,41.8782,-87.632,Near West Side,41.8821,-87.6398,783.601598563075
1092293,12/20/2013 15:17,12/20/2013 19:35,2410,15527,170,Clinton St & 18th St,44,State St & Randolph St,Customer,null,null,Lower West Side,41.8579,-87.6408,The Loop,41.8847,-87.6277,3166.85794834233
1092314,12/20/2013 15:21,12/20/2013 15:40,2654,1124,60,Dayton St & North Ave,75,Canal St & Jackson Blvd,Customer,null,null,Near North Side,41.9106,-87.6494,Near West Side,41.8781,-87.64,3685.80524879756
1092315,12/20/2013 15:21,12/20/2013 15:25,234,251,98,LaSalle St & Washington St,91,Clinton St & Washington Blvd,Customer,null,null,The Loop,41.8827,-87.6325,Near West Side,41.8834,-87.6412,721.536186852263
1092316,12/20/2013 15:22,12/20/2013 15:41,1810,1157,62,McCormick Place,174,Canal St & Madison St,Customer,null,null,Near South Side,41.8514,-87.6188,Near West Side,41.8821,-87.6398,3831.25237045026
1092325,12/20/2013 15:24,12/20/2013 15:41,2852,1015,127,Lincoln Ave & Fullerton Ave,229,Southport Ave & Roscoe St,Customer,null,null,Lincoln Park,41.9259,-87.6493,Lake View,41.9437,-87.664,2328.57902870821
1092409,12/20/2013 15:52,12/20/2013 16:34,1750,2517,310,Damen Ave & Charleston St,302,Sheffield Ave & Wrightwood Ave,Customer,null,null,Logan Square,41.9201,-87.6779,Lincoln Park,41.9287,-87.6538,2211.16548853576
