trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
940297,11/8/2013 0:03,11/8/2013 0:09,479,391,116,Western Ave & Winnebago Ave,305,Western Ave & Division St,Customer,null,null,Logan Square,41.9155,-87.687,West Town,41.9029,-87.6873,1404.06703
940299,11/8/2013 0:08,11/8/2013 0:16,1747,480,112,Green St & Randolph St,49,Dearborn St & Monroe St,Customer,null,null,Near West Side,41.8841,-87.6487,The Loop,41.8813,-87.6295,1619.822126
940306,11/8/2013 0:15,11/8/2013 0:21,1940,360,211,St Clair St & Erie St,52,Michigan Ave & Lake St,Customer,null,null,Near North Side,41.8944,-87.6227,The Loop,41.886,-87.6241,943.4127754
940308,11/8/2013 0:19,11/8/2013 0:28,1938,554,54,Ogden Ave & Chicago Ave,176,Clark St & Elm St,Customer,null,null,West Town,41.8964,-87.6541,Near North Side,41.9032,-87.6313,2040.699499
940320,11/8/2013 0:34,11/8/2013 0:42,612,457,181,LaSalle St & Illinois St,48,Larrabee St & Kingsbury St,Customer,null,null,Near North Side,41.8908,-87.6321,Near North Side,41.8978,-87.6429,1189.103984
940333,11/8/2013 1:08,11/8/2013 1:44,1867,2160,165,Clark St & Waveland Ave,303,Broadway & Cornelia Ave,Customer,null,null,Lake View,41.9508,-87.6592,Lake View,41.9455,-87.646,1240.521072
940337,11/8/2013 1:18,11/8/2013 1:22,1504,250,130,Damen Ave & Division St,210,Ashland Ave & Division St,Customer,null,null,West Town,41.9033,-87.6769,West Town,41.9034,-87.6693,633.8728886
940341,11/8/2013 1:25,11/8/2013 1:32,567,425,55,Halsted St & James M Rochford St,19,Loomis St & Taylor St,Customer,null,null,Near West Side,41.8659,-87.6466,Near West Side,41.8694,-87.661,1257.891761
940345,11/8/2013 1:55,11/8/2013 2:14,2287,1088,217,May St & Fulton St,183,Damen Ave & Augusta Blvd,Customer,null,null,Near West Side,41.8868,-87.656,West Town,41.8997,-87.6772,2273.997078
940354,11/8/2013 2:57,11/8/2013 3:09,2681,736,316,Damen Ave & Sunnyside Ave,153,Southport Ave & Wellington Ave,Customer,null,null,Lincoln Square,41.9632,-87.6793,Lake View,41.9357,-87.6636,3321.475332
940357,11/8/2013 3:18,11/8/2013 3:35,2386,1047,67,Sheffield Ave & Fullerton Ave,219,Damen Ave & Cortland Ave,Customer,null,null,Lincoln Park,41.9256,-87.6537,Logan Square,41.916,-87.6774,2235.426894
940361,11/8/2013 3:55,11/8/2013 4:28,1844,2003,331,Halsted St & Blackhawk St,256,Broadway & Sheridan Rd,Customer,null,null,Near North Side,41.9085,-87.6486,Uptown,41.9528,-87.65,4921.128832
