1031376,11/29/2013 0:16,11/29/2013 0:58,835,2508,348,California Ave & 21st St,348,California Ave & 21st St,Customer,null,null,South Lawndale,41.854,-87.6954,South Lawndale,41.854,-87.6954,0
1031377,11/29/2013 0:25,11/29/2013 0:56,2742,1875,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.8761,-87.6244,0
1031378,11/29/2013 0:25,11/29/2013 0:56,244,1869,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.8761,-87.6244,0
1031381,11/29/2013 0:52,11/29/2013 0:58,664,330,44,State St & Randolph St,36,Franklin St & Jackson Blvd,Customer,null,null,The Loop,41.8847,-87.6277,The Loop,41.8777,-87.6353,1002.49752832345
1031385,11/29/2013 1:09,11/29/2013 1:17,244,467,45,Michigan Ave & Congress Pkwy,52,Michigan Ave & Lake St,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.886,-87.6241,1106.40085583499
1031386,11/29/2013 1:09,11/29/2013 1:17,2742,464,45,Michigan Ave & Congress Pkwy,52,Michigan Ave & Lake St,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.886,-87.6241,1106.40085583499
1031389,11/29/2013 1:16,11/29/2013 1:23,1964,423,66,Clinton St & Lake St,44,State St & Randolph St,Customer,null,null,Near West Side,41.8858,-87.6414,The Loop,41.8847,-87.6277,1139.43707275732
1031392,11/29/2013 1:26,11/29/2013 1:51,1827,1484,25,Michigan Ave & Pearson St,19,Loomis St & Taylor St,Customer,null,null,Near North Side,41.8977,-87.6235,Near West Side,41.8694,-87.661,4418.30817767462
1031394,11/29/2013 2:14,11/29/2013 3:27,1180,4397,215,Damen Ave & Madison St,45,Michigan Ave & Congress Pkwy,Customer,null,null,Near West Side,41.8814,-87.6749,The Loop,41.8761,-87.6244,4232.82323344872
1031398,11/29/2013 3:39,11/29/2013 3:50,1121,676,61,Wood St & Milwaukee Ave,116,Western Ave & Winnebago Ave,Customer,null,null,West Town,41.9077,-87.6726,Logan Square,41.9155,-87.687,1487.50340141428
1031402,11/29/2013 4:15,11/29/2013 4:28,1222,782,44,State St & Randolph St,44,State St & Randolph St,Customer,null,null,The Loop,41.8847,-87.6277,The Loop,41.8847,-87.6277,0
1031436,11/29/2013 6:42,11/29/2013 6:47,1768,308,191,Canal St & Monroe St,100,Orleans St & Merchandise Mart Plaza,Customer,null,null,Near West Side,41.8807,-87.6395,Near North Side,41.8882,-87.6364,875.94303967509
1031514,11/29/2013 7:33,11/29/2013 7:53,1608,1164,129,Blue Island Ave & 18th St,92,Carpenter St & Huron St,Customer,null,null,Lower West Side,41.8576,-87.6615,West Town,41.8946,-87.6535,4164.07806035673
1031521,11/29/2013 7:42,11/29/2013 11:59,1414,15452,240,Sheridan Rd & Irving Park Rd,240,Sheridan Rd & Irving Park Rd,Customer,null,null,Lake View,41.9542,-87.6544,Lake View,41.9542,-87.6544,0
1031553,11/29/2013 7:53,11/29/2013 8:00,1556,426,94,Lincoln Ave & Armitage Ave,340,Clark St & Wrightwood Ave,Customer,null,null,Lincoln Park,41.9183,-87.6363,Lincoln Park,41.9295,-87.6431,1371.18805292354
1031592,11/29/2013 8:26,11/29/2013 9:28,2315,3762,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.8761,-87.6244,0
1031593,11/29/2013 8:26,11/29/2013 9:29,1930,3794,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.8761,-87.6244,0
1031606,11/29/2013 8:33,11/29/2013 8:40,1974,403,222,Milwaukee Ave & Rockwell St,58,Ashland Ave & Armitage Ave,Customer,null,null,Logan Square,41.9202,-87.693,Logan Square,41.916,-87.6689,2056.77609418906
1031635,11/29/2013 9:02,11/29/2013 9:07,609,299,117,Wilton Ave & Belmont Ave,220,Hampden Ct & Diversey Pkwy,Customer,null,null,Lake View,41.9402,-87.653,Lake View,41.9326,-87.6424,1218.99434584125
1031667,11/29/2013 9:21,11/29/2013 9:24,479,143,74,Kingsbury St & Erie St,74,Kingsbury St & Erie St,Customer,null,null,Near North Side,41.8938,-87.6419,Near North Side,41.8938,-87.6419,0
1031679,11/29/2013 9:31,11/29/2013 9:42,2381,653,74,Kingsbury St & Erie St,211,St Clair St & Erie St,Customer,null,null,Near North Side,41.8938,-87.6419,Near North Side,41.8944,-87.6227,1593.80222650309
1031680,11/29/2013 9:31,11/29/2013 9:42,1466,643,74,Kingsbury St & Erie St,211,St Clair St & Erie St,Customer,null,null,Near North Side,41.8938,-87.6419,Near North Side,41.8944,-87.6227,1593.80222650309
1031685,11/29/2013 9:33,11/29/2013 9:40,1556,381,340,Clark St & Wrightwood Ave,177,Theater on the Lake,Customer,null,null,Lincoln Park,41.9295,-87.6431,Lincoln Park,41.9263,-87.6308,1081.65023080473
1031687,11/29/2013 9:38,11/29/2013 9:49,1608,627,92,Carpenter St & Huron St,21,Aberdeen St & Jackson Blvd,Customer,null,null,West Town,41.8946,-87.6535,Near West Side,41.8777,-87.6548,1872.60960316003
1031690,11/29/2013 9:40,11/29/2013 10:01,1556,1256,177,Theater on the Lake,35,Streeter Dr & Illinois St,Customer,null,null,Lincoln Park,41.9263,-87.6308,Near North Side,41.8911,-87.6122,4204.92089637958
1031692,11/29/2013 9:42,11/29/2013 10:09,2106,1629,191,Canal St & Monroe St,35,Streeter Dr & Illinois St,Customer,null,null,Near West Side,41.8807,-87.6395,Near North Side,41.8911,-87.6122,2539.63971580777
