trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthday,from_community,from_station_latt,from_station_long,to_community,to_station_latt,to_station_long,dist_meters
29952,7/6/13 0:00,7/6/13 0:27,311,1623,59,Wabash Ave & Roosevelt Rd,97,Museum Campus,Customer,null,null,The Loop,41.8682,-87.6263,Near South Side,41.8652,-87.6178,778.6122037
29953,7/6/13 0:01,7/6/13 0:27,179,1547,59,Wabash Ave & Roosevelt Rd,97,Museum Campus,Customer,null,null,The Loop,41.8682,-87.6263,Near South Side,41.8652,-87.6178,778.6122037
29957,7/6/13 0:04,7/6/13 0:13,467,572,47,State St & Kinzie St,90,Millennium Park,Customer,null,null,Near North Side,41.8892,-87.6277,The Loop,41.881,-87.6241,953.497745
29958,7/6/13 0:04,7/6/13 0:13,471,573,47,State St & Kinzie St,90,Millennium Park,Customer,null,null,Near North Side,41.8892,-87.6277,The Loop,41.881,-87.6241,953.497745
29959,7/6/13 0:07,7/6/13 0:26,812,1107,87,Racine Ave & Fullerton Ave,94,Lincoln Ave & Armitage Ave,Customer,null,null,Lincoln Park,41.9256,-87.6584,Lincoln Park,41.9183,-87.6363,2004.288721
29960,7/6/13 0:07,7/6/13 0:26,336,1102,87,Racine Ave & Fullerton Ave,94,Lincoln Ave & Armitage Ave,Customer,null,null,Lincoln Park,41.9256,-87.6584,Lincoln Park,41.9183,-87.6363,2004.288721
29961,7/6/13 0:09,7/6/13 0:26,200,1038,87,Racine Ave & Fullerton Ave,94,Lincoln Ave & Armitage Ave,Customer,null,null,Lincoln Park,41.9256,-87.6584,Lincoln Park,41.9183,-87.6363,2004.288721
29963,7/6/13 0:10,7/6/13 0:26,314,971,87,Racine Ave & Fullerton Ave,340,Clark St & Wrightwood Ave,Customer,null,null,Lincoln Park,41.9256,-87.6584,Lincoln Park,41.9295,-87.6431,1342.893803
29964,7/6/13 0:10,7/6/13 0:26,230,950,87,Racine Ave & Fullerton Ave,94,Lincoln Ave & Armitage Ave,Customer,null,null,Lincoln Park,41.9256,-87.6584,Lincoln Park,41.9183,-87.6363,2004.288721
29965,7/6/13 0:11,7/6/13 0:34,382,1414,22,May St & Taylor St,19,Loomis St & Taylor St,Customer,null,null,Near West Side,41.8695,-87.6555,Near West Side,41.8694,-87.661,457.4635436
29966,7/6/13 0:11,7/6/13 0:34,347,1405,22,May St & Taylor St,349,Halsted St & Wrightwood Ave,Customer,null,null,Near West Side,41.8695,-87.6555,Lincoln Park,41.9291,-87.6491,6647.925027
29967,7/6/13 0:16,7/6/13 1:15,194,3594,43,Michigan Ave & Washington St,350,Ashland Ave & Chicago Ave,Customer,null,null,The Loop,41.8839,-87.6246,West Town,41.896,-87.6677,3819.949356
29968,7/6/13 0:16,7/6/13 1:16,219,3600,62,McCormick Place,25,Michigan Ave & Pearson St,Customer,null,null,Near South Side,41.8514,-87.6188,Near North Side,41.8977,-87.6235,5155.525072
29969,7/6/13 0:16,7/6/13 1:54,910,5841,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.8761,-87.6244,0
29970,7/6/13 0:17,7/6/13 1:53,444,5783,45,Michigan Ave & Congress Pkwy,45,Michigan Ave & Congress Pkwy,Customer,null,null,The Loop,41.8761,-87.6244,The Loop,41.8761,-87.6244,0
29972,7/6/13 0:22,7/6/13 0:25,221,224,24,Fairbanks Ct & Grand Ave,24,Fairbanks Ct & Grand Ave,Customer,null,null,Near North Side,41.8919,-87.6206,Near North Side,41.8919,-87.6206,0
29975,7/6/13 0:22,7/6/13 0:27,677,277,90,Millennium Park,52,Michigan Ave & Lake St,Customer,null,null,The Loop,41.881,-87.6241,The Loop,41.886,-87.6241,554.5064998
29977,7/6/13 0:23,7/6/13 0:32,511,502,55,Halsted St & James M Rochford St,32,Racine Ave & Congress Pkwy,Customer,null,null,Near West Side,41.8659,-87.6466,Near West Side,41.8746,-87.657,1303.449291
29978,7/6/13 0:24,7/6/13 0:44,545,1214,51,Clark St & Randolph St,51,Clark St & Randolph St,Customer,null,null,The Loop,41.8846,-87.6319,The Loop,41.8846,-87.6319,0
29980,7/6/13 0:27,7/6/13 0:43,807,971,97,Museum Campus,43,Michigan Ave & Washington St,Customer,null,null,Near South Side,41.8652,-87.6178,The Loop,41.8839,-87.6246,2152.28194
29981,7/6/13 0:27,7/6/13 0:43,31,955,328,Ellis Ave & 58th St,62,McCormick Place,Customer,null,null,Kenwood,41.7887,-87.6013,Near South Side,41.8514,-87.6188,7106.547264
29982,7/6/13 0:28,7/6/13 0:43,759,896,97,Museum Campus,43,Michigan Ave & Washington St,Customer,null,null,Near South Side,41.8652,-87.6178,The Loop,41.8839,-87.6246,2152.28194
29983,7/6/13 0:29,7/6/13 0:43,311,846,97,Museum Campus,43,Michigan Ave & Washington St,Customer,null,null,Near South Side,41.8652,-87.6178,The Loop,41.8839,-87.6246,2152.28194
29984,7/6/13 0:30,7/6/13 0:43,179,812,97,Museum Campus,43,Michigan Ave & Washington St,Customer,null,null,Near South Side,41.8652,-87.6178,The Loop,41.8839,-87.6246,2152.28194
29987,7/6/13 0:37,7/6/13 1:05,465,1676,52,Michigan Ave & Lake St,47,State St & Kinzie St,Customer,null,null,The Loop,41.886,-87.6241,Near North Side,41.8892,-87.6277,459.6858893
29988,7/6/13 0:37,7/6/13 1:06,677,1720,52,Michigan Ave & Lake St,47,State St & Kinzie St,Customer,null,null,The Loop,41.886,-87.6241,Near North Side,41.8892,-87.6277,459.6858893
29989,7/6/13 0:39,7/6/13 0:59,758,1203,25,Michigan Ave & Pearson St,34,Cannon Dr & Fullerton Ave,Customer,null,null,Near North Side,41.8977,-87.6235,Lincoln Park,41.9268,-87.6344,3356.297209
29990,7/6/13 0:39,7/6/13 0:59,266,1208,25,Michigan Ave & Pearson St,34,Cannon Dr & Fullerton Ave,Customer,null,null,Near North Side,41.8977,-87.6235,Lincoln Park,41.9268,-87.6344,3356.297209
29991,7/6/13 0:44,7/6/13 0:59,46,860,51,Clark St & Randolph St,26,McClurg Ct & Illinois St,Customer,null,null,The Loop,41.8846,-87.6319,Near North Side,41.891,-87.6173,1406.607418
29992,7/6/13 0:54,7/6/13 1:15,107,1251,44,State St & Randolph St,90,Millennium Park,Customer,null,null,The Loop,41.8847,-87.6277,The Loop,41.881,-87.6241,510.3920069
29993,7/6/13 0:55,7/6/13 1:15,651,1228,44,State St & Randolph St,90,Millennium Park,Customer,null,null,The Loop,41.8847,-87.6277,The Loop,41.881,-87.6241,510.3920069
29994,7/6/13 0:55,7/6/13 1:21,241,1565,47,State St & Kinzie St,22,May St & Taylor St,Customer,null,null,Near North Side,41.8892,-87.6277,Near West Side,41.8695,-87.6555,3179.079656
29995,7/6/13 0:56,7/6/13 1:22,172,1568,319,Greenview Ave & Diversey Pkwy,22,May St & Taylor St,Customer,null,null,Lincoln Park,41.9326,-87.6659,Near West Side,41.8695,-87.6555,7063.490013
29997,7/6/13 0:58,7/6/13 2:42,25,6227,43,Michigan Ave & Washington St,24,Fairbanks Ct & Grand Ave,Customer,null,null,The Loop,41.8839,-87.6246,Near North Side,41.8919,-87.6206,946.0045395
29999,7/6/13 1:06,7/6/13 1:20,246,839,27,Larrabee St & North Ave,53,Wells St & Erie St,Customer,null,null,Near North Side,41.9102,-87.6435,Near North Side,41.8938,-87.6342,1976.201871
